t,cur_e0,cur_e1,cur_e2,cur_e3,cur_wx,cur_wy,cur_wz,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,u0_x,u0_y,u0_z,u0_yaw,u1_x,u1_y,u1_z,u1_yaw,u2_x,u2_y,u2_z,u2_yaw,u3_x,u3_y,u3_z,u3_yaw,u4_x,u4_y,u4_z,u4_yaw,u5_x,u5_y,u5_z,u5_yaw,u6_x,u6_y,u6_z,u6_yaw,u7_x,u7_y,u7_z,u7_yaw,u8_x,u8_y,u8_z,u8_yaw,u9_x,u9_y,u9_z,u9_yaw,u10_x,u10_y,u10_z,u10_yaw,u11_x,u11_y,u11_z,u11_yaw,u12_x,u12_y,u12_z,u12_yaw,u13_x,u13_y,u13_z,u13_yaw,u14_x,u14_y,u14_z,u14_yaw,u15_x,u15_y,u15_z,u15_yaw,u16_x,u16_y,u16_z,u16_yaw,u17_x,u17_y,u17_z,u17_yaw,u18_x,u18_y,u18_z,u18_yaw,u19_x,u19_y,u19_z,u19_yaw,u20_x,u20_y,u20_z,u20_yaw,u21_x,u21_y,u21_z,u21_yaw,u22_x,u22_y,u22_z,u22_yaw,u23_x,u23_y,u23_z,u23_yaw,u24_x,u24_y,u24_z,u24_yaw,u25_x,u25_y,u25_z,u25_yaw,u26_x,u26_y,u26_z,u26_yaw,u27_x,u27_y,u27_z,u27_yaw,u28_x,u28_y,u28_z,u28_yaw,u29_x,u29_y,u29_z,u29_yaw,u30_x,u30_y,u30_z,u30_yaw,u31_x,u31_y,u31_z,u31_yaw,u32_x,u32_y,u32_z,u32_yaw,u33_x,u33_y,u33_z,u33_yaw,u34_x,u34_y,u34_z,u34_yaw,u35_x,u35_y,u35_z,u35_yaw,u36_x,u36_y,u36_z,u36_yaw,u37_x,u37_y,u37_z,u37_yaw,u38_x,u38_y,u38_z,u38_yaw,u39_x,u39_y,u39_z,u39_yaw,u40_x,u40_y,u40_z,u40_yaw,u41_x,u41_y,u41_z,u41_yaw,u42_x,u42_y,u42_z,u42_yaw,u43_x,u43_y,u43_z,u43_yaw,u44_x,u44_y,u44_z,u44_yaw,u45_x,u45_y,u45_z,u45_yaw,u46_x,u46_y,u46_z,u46_yaw,u47_x,u47_y,u47_z,u47_yaw,u48_x,u48_y,u48_z,u48_yaw,u49_x,u49_y,u49_z,u49_yaw,u50_x,u50_y,u50_z,u50_yaw,u51_x,u51_y,u51_z,u51_yaw,u52_x,u52_y,u52_z,u52_yaw,u53_x,u53_y,u53_z,u53_yaw,u54_x,u54_y,u54_z,u54_yaw,u55_x,u55_y,u55_z,u55_yaw,u56_x,u56_y,u56_z,u56_yaw,u57_x,u57_y,u57_z,u57_yaw,u58_x,u58_y,u58_z,u58_yaw,u59_x,u59_y,u59_z,u59_yaw,u60_x,u60_y,u60_z,u60_yaw,u61_x,u61_y,u61_z,u61_yaw,u62_x,u62_y,u62_z,u62_yaw,u63_x,u63_y,u63_z,u63_yaw,u64_x,u64_y,u64_z,u64_yaw,u65_x,u65_y,u65_z,u65_yaw,u66_x,u66_y,u66_z,u66_yaw,u67_x,u67_y,u67_z,u67_yaw,u68_x,u68_y,u68_z,u68_yaw,u69_x,u69_y,u69_z,u69_yaw,target_x,target_y,target_z,px4_sp_vx,px4_sp_vy,px4_sp_vz,px4_sp_acc_x,px4_sp_acc_y,px4_sp_acc_z,px4_sp_q0,px4_sp_q1,px4_sp_q2,px4_sp_q3,px4_sp_roll_rate,px4_sp_pitch_rate,px4_sp_yaw_rate,px4_sp_thrust_x,px4_sp_thrust_y,px4_sp_thrust_z,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,angular_accel_x,angular_accel_y,angular_accel_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11,model_vel_int_x,model_vel_int_y,model_vel_int_z,model_motor_speed_0,model_motor_speed_1,model_motor_speed_2,model_motor_speed_3,model_acc_bias_x,model_acc_bias_y,model_acc_bias_z,model_acc_nominal_x,model_acc_nominal_y,model_acc_nominal_z,model_acc_measured_x,model_acc_measured_y,model_acc_measured_z
0,0.999839,-0.010621,-0.0144689,0.000100065,-0.0462417,0.0486176,0.0208147,-0.168418,0.0898452,-0.934345,0.0116208,0.035564,-0.0792999,0.134879,-0.0175852,-1.0007,-1.55439e-05,0.154832,0.0100964,-1.00066,-5.63478e-05,0.101662,-0.0166881,-1.00115,0.000139929,0.060879,0.00127573,-1.00161,8.96152e-06,0.106135,-0.00486834,-1.00194,-0.000112299,0.119199,-0.0173928,-1.0007,-7.57539e-05,0.129255,-0.0142281,-0.999396,-7.64628e-05,0.088442,0.0183759,-0.99995,-5.58208e-05,0.102183,-0.00183458,-0.999464,6.94994e-05,0.119177,-0.00994684,-0.999585,-0.000132649,0.0763827,-0.0193694,-1.00045,-3.92194e-05,0.116031,0.0780781,-0.996949,1.07688e-05,0.126043,0.00130732,-1.00211,-4.87032e-05,0.0755724,0.0195943,-0.999486,-5.09423e-05,0.090066,-0.0474558,-1.00043,1.43604e-05,0.0915292,0.0441113,-0.998954,-7.48931e-05,0.114283,-0.0363313,-1.00011,0.000129306,0.118905,0.00372368,-0.998696,-7.83569e-05,0.0858264,0.0367579,-1.00026,-1.32989e-05,0.129977,-0.0138984,-1.0016,0.000215467,0.0891178,0.00817713,-1.0008,8.65246e-05,0.121716,-0.00564676,-1.002,-8.78189e-06,0.100615,-0.00897028,-1.00157,-1.65952e-05,0.161752,0.00467107,-1.00066,-4.85237e-05,0.112802,0.024202,-1.00195,0.000185867,0.118443,0.016492,-1.00008,-1.57407e-05,0.0976262,0.0214624,-1.0005,0.000114955,0.147704,0.0234446,-0.999164,0.000179023,0.1171,0.0157076,-0.998809,-8.07353e-05,0.0949312,-0.0282842,-0.99941,-6.41247e-05,0.0968893,-0.006123,-0.997726,-0.000211383,0.0899576,0.00906881,-0.99918,-0.000202761,0.106149,0.0123274,-0.999164,-6.81726e-06,0.11769,0.0112985,-0.999794,8.03551e-05,0.0833408,0.0132907,-0.999165,-5.64834e-05,0.0858165,0.0447703,-1.00027,0.000134974,0.102295,0.0172648,-1.00055,-0.000102332,0.0831519,0.00269051,-1.00094,4.17669e-06,0.1251,0.041523,-1.00058,7.52575e-05,0.0944843,0.0171982,-1.00071,0.000239706,0.0703269,0.01135,-1.00072,0.000189512,0.0473972,-0.00543158,-0.998264,-4.05818e-06,0.0881877,0.0304727,-1.00161,1.25524e-05,0.0566698,0.00930383,-1.00019,5.79468e-05,0.0473172,-0.0142324,-1.00035,2.32454e-05,0.0646304,-0.0163864,-0.999248,-7.75641e-05,0.0282034,0.00170511,-0.997853,-2.11906e-05,0.0308214,-0.00541103,-0.998365,4.41322e-05,0.0278535,0.0263302,-0.998685,-0.000217437,0.0605653,0.0445395,-1.0009,0.000258423,0.0474132,0.0176959,-1.00285,3.30584e-05,0.0632909,0.000456693,-1.00163,3.93924e-05,0.0238927,0.000478117,-1.00009,0.000148503,0.048325,-0.0118508,-1.00141,-5.32135e-05,0.0450298,-0.00166664,-0.999748,-9.3633e-05,0.0960246,-0.00769951,-0.998992,0.000112542,0.020363,0.00977174,-1.00076,-4.3341e-05,0.0675772,0.0299553,-0.997743,-0.000102239,0.0231301,-0.00889279,-1.00091,4.13258e-05,0.0195335,0.0126151,-1.00193,0.000204244,0.0153435,-0.0463009,-1.00006,4.50944e-05,0.0282333,-0.00682021,-1.00042,0.000107692,0.0121064,0.000354181,-1.0006,9.27226e-05,0.011451,0.0034063,-0.998582,-0.00014287,0.0254299,-0.0111302,-0.999438,-8.80129e-05,-0.0181904,-0.014022,-0.999289,-1.13854e-05,0.00385686,0.0047727,-0.997808,-0.000135031,0.0260934,-0.0166887,-0.998352,0.000167317,0.0313287,-0.030296,-1.00152,2.51657e-05,7.23102e-05,0.0245089,-1.00115,0.000135185,0.7,0,-1,0.158896,-0.089088,-0.0616361,0.341104,-0.219236,3.85607,0.999782,-0.0112255,-0.0173449,0.0031522,-0.0298631,-0.014321,0.0170452,0,0,-0.396549,0.45,0,5,0.785398,0,0,0,0.0275144,0.187744,0.0103035,-0.0994253,-1.02149,0.470068,0.0234329,0.181117,0.0148074,0.522003,0.29919,0.525275,0.236702,nan,nan,nan,nan,nan,nan,nan,nan,0.0913949,0.167298,3.78541,687.053,420.896,690.661,339.003,0,0,0,0.239239,-0.175579,1.5439,0,0,0
0.02,0.999837,-0.0120071,-0.0134786,0.00043069,-0.0131374,0.0334467,0.00875812,-0.167618,0.0920466,-0.936782,0.00764619,0.0285225,-0.0879184,0.324241,-0.00236646,-1.00148,-6.12108e-05,0.227626,-0.0118506,-1.00192,0.000133484,0.18376,-0.00544619,-1.00326,1.72946e-05,0.231802,-0.0131349,-1.00114,-0.000147503,0.221329,-0.0279155,-1.001,-0.000114731,0.198151,-0.0401455,-0.998015,-0.000194844,0.18125,-0.0211319,-1.00013,-5.95217e-05,0.168743,0.00156092,-1.00114,0.00021852,0.197403,-0.00816131,-1.00031,-0.000222694,0.14965,-0.00114198,-1.00353,9.99547e-05,0.232992,0.0903302,-0.996315,0.000146776,0.248044,0.0208261,-1.00321,-6.37055e-05,0.199621,0.0146681,-1.00004,7.81421e-06,0.185311,0.00396193,-1.00034,-4.4256e-06,0.200313,0.0502356,-0.999401,-0.000150339,0.203944,-0.0595748,-0.998612,0.000177092,0.21841,0.00659866,-0.999143,-0.000272252,0.209927,0.0116367,-1.00104,-5.67481e-05,0.233329,0.0221135,-1.00002,4.7499e-05,0.237489,0.0224017,-1.00193,0.000133086,0.234685,-0.0100112,-1.00187,7.61679e-05,0.170962,0.00783226,-1.00108,9.01837e-05,0.222823,0.0160558,-1.00122,-8.49491e-05,0.176224,0.0382453,-1.00395,0.000114371,0.23457,0.0303555,-0.998933,2.35969e-05,0.168833,0.069498,-1.00042,8.70014e-05,0.25945,0.0468105,-0.998836,0.000196351,0.22882,0.024006,-0.999978,-9.14123e-05,0.18129,-0.00554635,-0.997753,9.78001e-05,0.184395,-0.0374035,-0.998319,-0.000122236,0.17102,0.0193388,-0.999716,-0.00018263,0.176502,0.0201689,-0.998894,-1.44058e-05,0.195829,0.0155866,-1.00042,1.25355e-05,0.179853,0.0553733,-0.999063,-0.000131717,0.165041,0.0625819,-1.00078,0.000214964,0.202902,0.0397324,-1.00071,-0.000255534,0.166663,0.0301565,-1.00068,-6.34037e-05,0.207068,0.043968,-0.999865,6.70885e-05,0.199184,0.0424758,-0.999947,0.000255591,0.111799,0.0258963,-1.002,0.000186485,0.0997477,0.0233473,-0.997066,1.85257e-05,0.148117,0.0919857,-1.00131,0.000183474,0.151158,0.00895513,-1.00112,3.11339e-05,0.14918,0.0276417,-0.999564,0.000159566,0.11712,-0.00498841,-1.00127,-0.000253284,0.0875496,0.0298241,-0.997282,-0.000187566,0.0803988,0.0269355,-0.996398,-4.95134e-05,0.0971749,-0.0130895,-0.999065,-0.000287565,0.11054,0.0143149,-1.00419,0.000365221,0.0591773,0.042057,-1.00227,-5.92141e-05,0.101813,0.00501021,-1.001,6.26139e-05,0.0832564,0.0476092,-0.999814,-6.15251e-05,0.0825876,-0.0153985,-1.00161,9.56363e-05,0.117228,-0.0127296,-1.00098,-0.000252443,0.125931,0.0164977,-0.997807,-3.29743e-05,0.0806342,-0.0112326,-1.00159,6.07641e-05,0.0808924,0.0225274,-0.99841,-9.13074e-05,0.0528705,0.0297798,-1.00233,-1.12336e-07,0.0375018,0.0243562,-1.0028,0.00025216,0.0511824,-0.0303473,-0.999453,-0.000108482,0.0489546,-0.0112098,-1.0003,-5.1338e-05,0.0435195,0.025256,-0.998683,-6.57066e-05,0.00787224,0.0497383,-0.995911,-0.000217471,0.0276578,0.000619347,-0.997693,-3.81627e-05,0.0121708,-0.0452181,-1.00118,-0.000166922,-0.00454585,-0.02554,-0.998637,-0.000199106,0.0344627,0.00808126,-0.999565,0.000132467,0.0679188,-0.0129945,-1.00366,-0.000112112,0.0498327,0.00842884,-1.00173,4.73799e-05,0.0266438,0.0400833,-0.999519,0.000107413,0.7,0,-1,0.15858,-0.0902621,-0.0605037,0.301408,-0.248345,3.81174,0.999764,-0.0111819,-0.0183403,0.00314164,-0.0108288,-0.0217158,0.0150425,0,0,-0.392859,0.45,0,5,0.785398,0,0,0,0.0280524,0.186952,0.010306,-0.311362,-0.034856,0.0590528,0.0336832,0.178153,0.0120536,0.50693,0.302804,0.530206,0.231324,nan,nan,nan,nan,nan,nan,nan,nan,0.0117419,0.0463307,3.70208,682.895,425.503,696.045,337.215,-0.0422465,-0.0152939,-0.194519,0.223735,-0.199136,1.51427,-0.19873,-0.352075,-0.430924
0.04,0.999837,-0.0123291,-0.0131629,0.000685722,-0.0336011,0.014556,0.0139367,-0.167259,0.0937768,-0.938364,0.00618657,0.0222899,-0.0810065,0.381701,0.00432312,-1.0034,0.000198022,0.332333,-0.017068,-1.00331,-5.14658e-05,0.362158,-0.0279284,-0.99988,-0.000179446,0.320308,-0.0292298,-1.00161,-1.48142e-06,0.303826,-0.0396764,-0.998773,-0.000134045,0.275728,-0.0167794,-0.99844,-8.61182e-05,0.283959,0.0116005,-1.00062,0.000259555,0.268278,-0.00767518,-0.999639,-0.000267105,0.242405,0.0209248,-1.00262,0.000111016,0.34276,0.0794625,-0.994266,0.000258837,0.338719,0.0160709,-1.00395,1.14219e-05,0.292341,0.0436275,-0.999198,-0.00010397,0.299412,0.0110891,-0.998377,4.32357e-05,0.291899,0.0606039,-0.998856,-9.61732e-05,0.338024,-0.0811106,-0.996658,9.14152e-05,0.329905,-0.0065556,-0.99939,-0.000293942,0.301991,0.0344938,-1.00068,-2.99595e-05,0.322848,0.0179795,-1.00036,-3.14521e-05,0.35545,0.0104353,-1.00049,0.000203693,0.345204,0.00176665,-0.999187,0.000128899,0.304614,0.013548,-1.00267,8.29974e-05,0.324133,0.0568091,-0.999617,-7.92114e-05,0.290266,0.0290481,-1.00468,-2.18512e-05,0.330149,0.0333787,-0.996943,-4.73064e-05,0.251877,0.0332812,-0.999978,1.05858e-05,0.32522,0.0410513,-0.998755,0.000218601,0.320577,0.0131468,-1.00246,-0.000163475,0.26193,-0.0250823,-0.997491,-9.34181e-05,0.282383,-0.0742271,-0.999818,-0.000266394,0.267408,0.0248448,-0.999423,-6.87759e-05,0.24745,0.0134349,-0.99915,-7.31408e-05,0.278213,0.0339221,-1.00211,2.1888e-05,0.256946,0.0281037,-0.998645,-0.00016243,0.278403,0.0386235,-1.00172,0.000308103,0.265508,0.060526,-1.00241,-6.48978e-05,0.227033,0.0275145,-1.00139,-0.000174917,0.296548,0.0691205,-0.99766,1.91963e-05,0.27603,0.0139626,-1.00041,0.000197169,0.203021,0.0513591,-0.99993,0.000113628,0.155002,0.00400904,-0.997906,0.000141213,0.197497,0.0605577,-1.00277,6.96945e-05,0.199316,-0.0313501,-1.00153,8.43898e-05,0.217645,0.0362587,-0.999822,0.000151657,0.184907,0.00984053,-1.00101,-0.000356396,0.162401,0.0421926,-0.998205,-0.000237579,0.16444,0.000636335,-0.994796,0.000185237,0.129108,0.00422436,-0.999825,-0.000184056,0.165567,0.00968236,-1.00274,0.000276734,0.0922087,0.0493487,-1.00215,-1.06748e-05,0.161616,0.0492243,-1.00079,0.000198814,0.145705,0.00724422,-0.9991,9.68806e-05,0.137192,-0.0309049,-1.00232,0.000243051,0.159351,0.0069285,-1.00091,-0.000322058,0.133655,0.0303138,-0.998709,-0.000133088,0.123773,0.0071035,-1.00078,3.26983e-05,0.0934926,0.0174445,-0.996999,-0.000181402,0.0612981,0.0204646,-1.00222,-0.000103133,0.0682726,0.00308387,-1.00368,0.000161935,0.064544,-0.0332424,-1.00109,4.5658e-06,0.0791392,0.00981198,-0.999863,-0.000177279,0.0697661,-0.00197091,-0.997771,3.36355e-05,0.0189531,0.0275048,-0.99687,-0.000157286,0.0278407,-0.0177424,-1.00052,8.98361e-05,-0.00416244,-0.0532062,-1.00003,-0.000209044,0.0277405,-0.0235779,-0.998158,-0.000114849,0.0765598,-0.0105076,-1.00159,0.000169434,0.0695605,-0.0316691,-1.00561,-0.000197978,0.085302,0.01783,-1.00203,-0.00012173,0.0325966,0.0491601,-1.00113,0.000208101,0.021534,-0.0133719,-0.998551,1.69285e-05,0.7,0,-1,0.157818,-0.0918983,-0.0586283,0.360649,-0.218332,3.85769,0.999717,-0.0136238,-0.0192825,0.00308392,-0.0293103,-0.0176544,0.0126781,0,0,-0.396265,0.45,0,5,0.785398,0,0,0,0.0281723,0.186699,0.0103031,-0.166761,-4.16595,0.0697746,0.0338982,0.182514,0.0112703,0.513603,0.303614,0.538745,0.233401,nan,nan,nan,nan,nan,nan,nan,nan,0.0592478,0.0210654,3.76818,681.616,426.567,705.358,336.562,-0.0716062,-0.0258211,-0.303548,0.220617,-0.206358,1.43588,-0.0729806,-0.311631,0.345596
0.06,0.999829,-0.0128468,-0.0132711,0.000954257,-0.0445467,-0.0180079,0.0224985,-0.166926,0.0950128,-0.939496,0.0118505,0.026511,-0.0686013,0.499186,-0.0511286,-1.00552,-3.9827e-05,0.505844,-0.0477246,-1.00086,-0.000176981,0.46155,-0.0603809,-1.00174,-7.74614e-05,0.393132,-0.0562959,-0.997554,-0.000180099,0.377169,-0.0522244,-0.998637,-4.7421e-05,0.403114,0.00735653,-1.00086,0.000504547,0.367182,-0.00406454,-0.999959,-0.000550799,0.328475,0.0363369,-1.00339,7.49754e-05,0.395994,0.0652517,-0.992568,9.27382e-05,0.416944,0.0413903,-1.00457,-0.000208747,0.379979,0.0128312,-0.99875,-0.000134901,0.384938,-0.00449569,-0.999641,0.000190996,0.413277,0.0485073,-0.999311,-0.000133784,0.417096,-0.0757447,-0.995395,6.97933e-05,0.431948,-0.0211941,-1.00001,-0.000127248,0.398218,0.0466817,-1.00019,-0.000182406,0.381513,0.0419525,-0.999843,-0.000101954,0.411579,0.0277938,-0.998707,0.000131481,0.39786,0.00577851,-0.99823,0.000140967,0.406933,0.0164313,-1.00265,-7.96895e-05,0.401188,0.0552465,-1.00093,-0.00016346,0.385332,0.0505727,-1.00328,9.61676e-05,0.390396,0.0290162,-0.997041,-0.000126963,0.346279,0.0446545,-0.998088,-0.000128786,0.422681,0.0640182,-0.998818,0.000181371,0.413808,0.0255781,-1.00416,6.55385e-06,0.375191,-0.00170926,-0.998015,-0.000131926,0.386633,-0.0466421,-0.999159,-0.000188461,0.36395,0.0247292,-1.00001,6.26184e-05,0.357384,0.0349062,-0.997139,-2.05031e-05,0.369966,0.0158562,-1.00282,-0.000107885,0.33677,0.0432902,-0.997538,-0.000228833,0.376072,0.0555961,-1.0022,3.33684e-05,0.357589,0.0685533,-1.00012,-0.000114202,0.329393,0.0393906,-1.00121,-0.000156537,0.362516,0.0401219,-0.997395,3.69985e-05,0.348226,0.018717,-1.00081,0.000216095,0.263822,0.0413151,-0.999003,-1.70536e-05,0.228981,0.0271523,-1.00003,2.47905e-05,0.269164,0.0819972,-1.00246,0.000137948,0.235061,-0.00994304,-1.00262,-6.69601e-05,0.287044,0.0117503,-0.999885,6.72065e-05,0.229075,0.00354672,-1.00057,-0.000440027,0.209742,0.0368695,-0.998732,-0.000177193,0.213665,0.0195716,-0.994567,0.000115645,0.201615,0.0054713,-0.99973,7.73558e-05,0.206015,0.0174661,-1.00282,0.000409311,0.137566,0.0364349,-1.00335,0.000153034,0.219508,0.0459498,-1.00213,0.000260522,0.17321,0.0230935,-0.99948,-4.06309e-06,0.174153,-0.0109394,-1.00161,0.000134297,0.206813,0.00314432,-1.00019,-0.000477713,0.197088,0.0264517,-0.999341,-2.12045e-05,0.177457,0.0119302,-1.00181,-8.69994e-05,0.110371,0.0119578,-0.998955,-0.000411393,0.101647,0.0463323,-1.0029,-0.000206029,0.0974623,0.0209216,-1.00258,0.000427769,0.0871619,-0.0207545,-0.997558,7.27971e-05,0.0760555,0.0153405,-0.999025,-0.00025197,0.122468,-0.0238492,-0.996484,0.000178299,0.0711129,0.00184205,-0.995605,-0.000340235,0.0267118,-0.0442755,-0.999911,3.04794e-05,0.00161341,-0.0375431,-0.999602,-0.00030092,0.04683,-0.0242471,-0.997836,-0.000103014,0.0898735,-0.0312451,-1.0011,0.000210345,0.0696315,-0.00898934,-1.00534,-0.000211608,0.0853795,-0.00483053,-1.00175,-6.47184e-05,0.0226063,0.0332901,-0.998611,0.000143982,0.0348097,0.0122077,-0.999661,1.9531e-05,0.0341246,-0.0217771,-0.99605,-5.95816e-05,0.7,0,-1,0.157604,-0.0925988,-0.0579866,0.379335,-0.266264,3.83693,0.999494,-0.0141316,-0.0285029,-0.000410759,-0.0115408,-0.0232224,0.012007,0,0,-0.397341,0.45,0,5,0.785398,0,0,0,0.0282482,0.186705,0.0102928,-2.16066,1.92845,0.865167,0.0387567,0.190293,0.0104699,0.510315,0.306831,0.5493,0.224221,nan,nan,nan,nan,nan,nan,nan,nan,0.110827,-0.00498797,3.79447,679.747,430.664,716.807,333.009,-0.0657986,0.0170355,-0.375237,0.225123,-0.217509,1.33715,0.283199,0.211057,0.620259
0.08,0.999819,-0.013402,-0.0134658,0.00129913,-0.0275813,-0.00319306,0.0265244,-0.166441,0.0960239,-0.940601,0.0153868,0.0201973,-0.079174,0.677976,-0.043302,-1.0004,-0.000234183,0.601782,-0.0503589,-1.00038,-3.81446e-05,0.527711,-0.0455118,-0.996615,-0.000260448,0.497306,-0.0408507,-0.995685,-7.23797e-05,0.517626,-0.00949445,-1.00015,0.0006833,0.48494,-0.0104306,-0.998348,-0.000628596,0.398524,0.0263326,-1.00278,0.000198739,0.479498,0.0155851,-0.992306,0.000243847,0.495083,0.0625317,-1.00544,-0.000125247,0.445767,0.0202058,-0.999376,-0.000249857,0.46212,-0.0116643,-0.998363,3.83757e-05,0.449175,0.0130515,-1.00109,0.00019146,0.528494,-0.0439533,-0.994676,0.000253637,0.524482,-0.0176168,-1.00214,3.26109e-05,0.467203,0.0531284,-0.998318,-0.000233621,0.473069,0.0520076,-0.999384,0.000160751,0.486993,0.0105684,-0.997903,7.72237e-05,0.529487,0.000173195,-0.997001,8.68634e-05,0.502359,0.00182499,-1.00102,-5.01114e-06,0.517646,0.0555886,-1.0011,-0.000258846,0.459315,0.0673774,-1.00332,-0.00010997,0.44551,0.0596733,-0.997866,-5.54198e-05,0.45114,0.110939,-0.996285,2.32949e-05,0.516065,0.0749538,-0.997543,0.000276111,0.450816,0.0612871,-1.004,8.56744e-05,0.428673,0.0191253,-0.9989,-0.000176976,0.502038,-0.024873,-0.998817,-0.000281545,0.470716,0.0349299,-0.998428,6.44469e-05,0.454335,0.0591883,-0.995615,-2.64212e-05,0.449432,0.0060114,-0.999694,-0.000140373,0.436648,0.00927279,-0.995736,-0.000294948,0.448709,0.0227087,-1.00495,-4.03167e-05,0.425473,0.0721055,-1.00255,-9.30106e-05,0.40674,0.0487552,-1.00257,-0.000140298,0.424669,0.0351803,-0.997455,3.03639e-05,0.392128,0.0317111,-1.00144,0.000140315,0.338703,0.0317795,-0.999015,-2.10066e-05,0.313338,0.0444145,-0.997849,7.12813e-05,0.309195,0.026004,-1.0003,0.000196861,0.313912,0.0156742,-1.00346,-0.000147265,0.333857,0.0364699,-1.00075,0.000284409,0.33216,0.0267744,-1.00076,-0.000470562,0.285323,0.0488011,-0.999679,-0.00024503,0.285373,0.00722508,-0.992616,0.000333035,0.225263,-0.0039061,-0.998859,9.93392e-05,0.251308,0.0465708,-1.0031,0.000353558,0.184982,0.000356816,-1.00362,0.000413751,0.282546,0.0298593,-1.00173,0.000129107,0.243883,0.0187903,-0.999363,-4.21999e-05,0.214076,-0.0191964,-1.00104,8.77778e-05,0.225377,0.00489071,-0.997698,-0.000453055,0.245825,0.0141222,-0.999534,8.10571e-06,0.262483,0.0215912,-1.00178,3.03549e-05,0.16437,0.0146001,-0.99692,-0.000377213,0.142273,0.0596339,-1.00012,-0.000151673,0.12996,0.0598068,-1.00384,0.000468432,0.138121,-0.0196039,-0.999151,-7.89705e-05,0.118038,-0.00202082,-0.999336,-0.000148097,0.147109,-0.0207468,-0.996747,0.00015847,0.123205,-0.00112213,-0.994251,-0.000413314,0.060804,-0.0795945,-1.00026,-2.39724e-05,0.0347355,-0.0403742,-0.999934,-0.000470431,0.0345885,-0.00848587,-0.996365,5.02944e-05,0.054238,-0.0292543,-1.00065,0.000193935,0.0724397,-0.0158802,-1.00757,-0.000212959,0.10415,-0.0050595,-1.00084,-9.29702e-05,0.0586883,0.0394621,-0.999379,0.000356309,0.0575584,-0.0128165,-0.999103,6.6064e-05,0.0218228,0.00563536,-0.99561,-0.000224075,0.0332288,-0.0199138,-0.995165,-4.60747e-05,0.7,0,-1,0.285464,-0.109974,-0.0581906,0.559768,-0.277817,3.82575,0.998769,-0.0151319,-0.0472303,-0.000746071,0.015552,-0.0106895,0.00955576,0,0,-0.394489,0.45,0,5,0.785398,0,0,0,0.028628,0.18671,0.0102392,0.717354,1.81144,0.277074,0.0425665,0.168834,0.00907983,0.493553,0.315169,0.535339,0.237072,nan,nan,nan,nan,nan,nan,nan,nan,0.0473835,-0.0276772,3.74182,673.676,441.255,713.053,339.454,-0.0709678,0.00814998,-0.561861,0.228504,-0.226832,1.33759,0.176812,-0.315687,-0.528637
