t,cur_e0,cur_e1,cur_e2,cur_e3,cur_wx,cur_wy,cur_wz,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,input_1,input_2,input_3,input_4,t_pred_1,1e0,1e1,1e2,1e3,1wx,1wy,1wz,1x,1y,1z,1vx,1vy,1vz,t_pred_2,2e0,2e1,2e2,2e3,2wx,2wy,2wz,2x,2y,2z,2vx,2vy,2vz,t_pred_3,3e0,3e1,3e2,3e3,3wx,3wy,3wz,3x,3y,3z,3vx,3vy,3vz,t_pred_4,4e0,4e1,4e2,4e3,4wx,4wy,4wz,4x,4y,4z,4vx,4vy,4vz,t_pred_5,5e0,5e1,5e2,5e3,5wx,5wy,5wz,5x,5y,5z,5vx,5vy,5vz,t_pred_6,6e0,6e1,6e2,6e3,6wx,6wy,6wz,6x,6y,6z,6vx,6vy,6vz,t_pred_7,7e0,7e1,7e2,7e3,7wx,7wy,7wz,7x,7y,7z,7vx,7vy,7vz,t_pred_8,8e0,8e1,8e2,8e3,8wx,8wy,8wz,8x,8y,8z,8vx,8vy,8vz,t_pred_9,9e0,9e1,9e2,9e3,9wx,9wy,9wz,9x,9y,9z,9vx,9vy,9vz,t_pred_10,10e0,10e1,10e2,10e3,10wx,10wy,10wz,10x,10y,10z,10vx,10vy,10vz,t_pred_11,11e0,11e1,11e2,11e3,11wx,11wy,11wz,11x,11y,11z,11vx,11vy,11vz,t_pred_12,12e0,12e1,12e2,12e3,12wx,12wy,12wz,12x,12y,12z,12vx,12vy,12vz,t_pred_13,13e0,13e1,13e2,13e3,13wx,13wy,13wz,13x,13y,13z,13vx,13vy,13vz,t_pred_14,14e0,14e1,14e2,14e3,14wx,14wy,14wz,14x,14y,14z,14vx,14vy,14vz,t_pred_15,15e0,15e1,15e2,15e3,15wx,15wy,15wz,15x,15y,15z,15vx,15vy,15vz,t_pred_16,16e0,16e1,16e2,16e3,16wx,16wy,16wz,16x,16y,16z,16vx,16vy,16vz,t_pred_17,17e0,17e1,17e2,17e3,17wx,17wy,17wz,17x,17y,17z,17vx,17vy,17vz,t_pred_18,18e0,18e1,18e2,18e3,18wx,18wy,18wz,18x,18y,18z,18vx,18vy,18vz,t_pred_19,19e0,19e1,19e2,19e3,19wx,19wy,19wz,19x,19y,19z,19vx,19vy,19vz,t_pred_20,20e0,20e1,20e2,20e3,20wx,20wy,20wz,20x,20y,20z,20vx,20vy,20vz,t_pred_21,21e0,21e1,21e2,21e3,21wx,21wy,21wz,21x,21y,21z,21vx,21vy,21vz,t_pred_22,22e0,22e1,22e2,22e3,22wx,22wy,22wz,22x,22y,22z,22vx,22vy,22vz,t_pred_23,23e0,23e1,23e2,23e3,23wx,23wy,23wz,23x,23y,23z,23vx,23vy,23vz,t_pred_24,24e0,24e1,24e2,24e3,24wx,24wy,24wz,24x,24y,24z,24vx,24vy,24vz,t_pred_25,25e0,25e1,25e2,25e3,25wx,25wy,25wz,25x,25y,25z,25vx,25vy,25vz,t_pred_26,26e0,26e1,26e2,26e3,26wx,26wy,26wz,26x,26y,26z,26vx,26vy,26vz,t_pred_27,27e0,27e1,27e2,27e3,27wx,27wy,27wz,27x,27y,27z,27vx,27vy,27vz,t_pred_28,28e0,28e1,28e2,28e3,28wx,28wy,28wz,28x,28y,28z,28vx,28vy,28vz,t_pred_29,29e0,29e1,29e2,29e3,29wx,29wy,29wz,29x,29y,29z,29vx,29vy,29vz,t_pred_30,30e0,30e1,30e2,30e3,30wx,30wy,30wz,30x,30y,30z,30vx,30vy,30vz,t_pred_31,31e0,31e1,31e2,31e3,31wx,31wy,31wz,31x,31y,31z,31vx,31vy,31vz,t_pred_32,32e0,32e1,32e2,32e3,32wx,32wy,32wz,32x,32y,32z,32vx,32vy,32vz,t_pred_33,33e0,33e1,33e2,33e3,33wx,33wy,33wz,33x,33y,33z,33vx,33vy,33vz,t_pred_34,34e0,34e1,34e2,34e3,34wx,34wy,34wz,34x,34y,34z,34vx,34vy,34vz,t_pred_35,35e0,35e1,35e2,35e3,35wx,35wy,35wz,35x,35y,35z,35vx,35vy,35vz,t_pred_36,36e0,36e1,36e2,36e3,36wx,36wy,36wz,36x,36y,36z,36vx,36vy,36vz,t_pred_37,37e0,37e1,37e2,37e3,37wx,37wy,37wz,37x,37y,37z,37vx,37vy,37vz,t_pred_38,38e0,38e1,38e2,38e3,38wx,38wy,38wz,38x,38y,38z,38vx,38vy,38vz,t_pred_39,39e0,39e1,39e2,39e3,39wx,39wy,39wz,39x,39y,39z,39vx,39vy,39vz,t_pred_40,40e0,40e1,40e2,40e3,40wx,40wy,40wz,40x,40y,40z,40vx,40vy,40vz,t_pred_41,41e0,41e1,41e2,41e3,41wx,41wy,41wz,41x,41y,41z,41vx,41vy,41vz,t_pred_42,42e0,42e1,42e2,42e3,42wx,42wy,42wz,42x,42y,42z,42vx,42vy,42vz,t_pred_43,43e0,43e1,43e2,43e3,43wx,43wy,43wz,43x,43y,43z,43vx,43vy,43vz,t_pred_44,44e0,44e1,44e2,44e3,44wx,44wy,44wz,44x,44y,44z,44vx,44vy,44vz,t_pred_45,45e0,45e1,45e2,45e3,45wx,45wy,45wz,45x,45y,45z,45vx,45vy,45vz,t_pred_46,46e0,46e1,46e2,46e3,46wx,46wy,46wz,46x,46y,46z,46vx,46vy,46vz,t_pred_47,47e0,47e1,47e2,47e3,47wx,47wy,47wz,47x,47y,47z,47vx,47vy,47vz,t_pred_48,48e0,48e1,48e2,48e3,48wx,48wy,48wz,48x,48y,48z,48vx,48vy,48vz,t_pred_49,49e0,49e1,49e2,49e3,49wx,49wy,49wz,49x,49y,49z,49vx,49vy,49vz,t_pred_50,50e0,50e1,50e2,50e3,50wx,50wy,50wz,50x,50y,50z,50vx,50vy,50vz
0,0.999864,-0.016144,0.00250514,-0.00231514,-8.94784e-05,-0.000658093,0.00129772,0.110557,0.000992185,0.0188,0.00692503,0.0140645,0.0504209,3.96581,0.00167101,0.00338887,0.000900757,0.02,0.999864,-0.0161451,0.00249718,-0.00229879,1.34637e-08,-1.65e-09,1.00604e-10,0.11073,0.0013438,0.0200605,0.00671052,0.012703,0.25342,0.04,0.999864,-0.0161451,0.00249718,-0.00229879,2.61696e-21,1.92471e-20,-3.79542e-20,0.110898,0.00166137,0.026396,0.00649671,0.0113413,0.45642,0.06,0.999864,-0.0161451,0.00249718,-0.00229879,1.15159e-41,-1.40971e-42,8.68805e-44,0.11106,0.0019449,0.0378065,0.0062829,0.00997969,0.659419,0.08,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.111217,0.0021944,0.054292,0.00606908,0.00861805,0.862418,0.1,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.111369,0.00240985,0.0758524,0.00585527,0.00725642,1.06542,0.12,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.111515,0.00259126,0.102488,0.00564146,0.00589478,1.26842,0.14,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.111656,0.00273863,0.134198,0.00542765,0.00453315,1.47142,0.16,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.111792,0.00285196,0.170984,0.00521383,0.00317152,1.67442,0.18,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.111922,0.00293124,0.212844,0.00500002,0.00180988,1.87741,0.2,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112047,0.00297649,0.259779,0.00478621,0.000448248,2.08041,0.22,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112167,0.0029877,0.31179,0.0045724,-0.000913386,2.28341,0.24,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112281,0.00296486,0.368875,0.00435859,-0.00227502,2.48641,0.26,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.11239,0.00290799,0.431035,0.00414477,-0.00363665,2.68941,0.28,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112494,0.00281707,0.498271,0.00393096,-0.00499829,2.89241,0.3,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112592,0.00269211,0.570581,0.00371715,-0.00635992,3.09541,0.32,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112685,0.00253312,0.647966,0.00350334,-0.00772156,3.29841,0.34,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112773,0.00234008,0.730427,0.00328953,-0.00908319,3.50141,0.36,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112855,0.002113,0.817962,0.00307571,-0.0104448,3.70441,0.38,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112932,0.00185188,0.910572,0.0028619,-0.0118065,3.90741,0.4,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113003,0.00155672,1.00826,0.00264809,-0.0131681,4.11041,0.42,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113069,0.00122751,1.11102,0.00243428,-0.0145297,4.31341,0.44,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.11313,0.000864269,1.21885,0.00222047,-0.0158914,4.51641,0.46,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113186,0.000466985,1.33176,0.00200665,-0.017253,4.7194,0.48,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113236,3.56604e-05,1.44975,0.00179284,-0.0186146,4.9224,0.5,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113281,-0.000429705,1.57281,0.00157903,-0.0199763,5.1254,0.52,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.11332,-0.000929112,1.70094,0.00136522,-0.0213379,5.3284,0.54,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113354,-0.00146256,1.83415,0.0011514,-0.0226995,5.5314,0.56,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113383,-0.00203005,1.97244,0.000937593,-0.0240612,5.7344,0.58,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113407,-0.00263158,2.1158,0.000723781,-0.0254228,5.9374,0.6,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113425,-0.00326715,2.26423,0.000509968,-0.0267844,6.1404,0.62,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113437,-0.00393676,2.41774,0.000296156,-0.0281461,6.3434,0.64,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113445,-0.00464041,2.57633,8.23442e-05,-0.0295077,6.5464,0.66,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113447,-0.0053781,2.73999,-0.000131468,-0.0308693,6.7494,0.68,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113444,-0.00614984,2.90872,-0.00034528,-0.032231,6.95239,0.7,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113435,-0.00695561,3.08253,-0.000559092,-0.0335926,7.15539,0.72,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113421,-0.00779543,3.26142,-0.000772904,-0.0349542,7.35839,0.74,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113402,-0.00866928,3.44538,-0.000986716,-0.0363159,7.56139,0.76,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113377,-0.00957718,3.63441,-0.00120053,-0.0376775,7.76439,0.78,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113347,-0.0105191,3.82852,-0.00141434,-0.0390391,7.96739,0.8,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113312,-0.0114951,4.02771,-0.00162815,-0.0404008,8.17039,0.82,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113271,-0.0125051,4.23197,-0.00184196,-0.0417624,8.37339,0.84,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113225,-0.0135492,4.4413,-0.00205578,-0.0431241,8.57639,0.86,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113174,-0.0146273,4.65571,-0.00226959,-0.0444857,8.77939,0.88,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113117,-0.0157394,4.8752,-0.0024834,-0.0458473,8.98239,0.9,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.113055,-0.0168856,5.09975,-0.00269721,-0.047209,9.18539,0.92,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112987,-0.0180658,5.32939,-0.00291103,-0.0485706,9.38838,0.94,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112915,-0.0192801,5.5641,-0.00312484,-0.0499322,9.59138,0.96,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112836,-0.0205284,5.80388,-0.00333865,-0.0512939,9.79438,0.98,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112753,-0.0218107,6.04874,-0.00355246,-0.0526555,9.99738,1,0.999864,-0.0161451,0.00249718,-0.00229879,0,0,0,0.112664,-0.0231271,6.29868,-0.00376627,-0.0540171,10.2004
0.02,0.999864,-0.0161475,0.00250705,-0.00231772,-0.000622107,0.000140858,-0.000832803,0.110479,0.00103133,0.0188346,0.0067231,0.0139342,0.0504876,6.67325,-0.00135461,-0.00171906,0.00026635,0.04,0.999864,-0.0161553,0.00250866,-0.00232814,1.84935e-09,7.36191e-09,-1.49713e-10,0.110647,0.00137968,0.0200967,0.00636188,0.0116427,0.2247,0.06,0.999864,-0.0161553,0.00250866,-0.00232814,1.73758e-20,-3.93424e-21,2.32606e-20,0.110806,0.00167075,0.0257142,0.0060004,0.00935003,0.398912,0.08,0.999864,-0.0161553,0.00250866,-0.00232814,1.44334e-42,5.74252e-42,-1.17709e-43,0.110956,0.0019045,0.035687,0.00563892,0.00705738,0.573124,0.1,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111097,0.00208093,0.0500151,0.00527743,0.00476473,0.747336,0.12,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111229,0.00220005,0.0686985,0.00491595,0.00247208,0.921548,0.14,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111352,0.00226185,0.0917372,0.00455447,0.000179437,1.09576,0.16,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111466,0.00226634,0.119131,0.00419299,-0.00211321,1.26997,0.18,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111571,0.00221351,0.150881,0.00383151,-0.00440586,1.44418,0.2,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111666,0.00210336,0.186985,0.00347003,-0.0066985,1.6184,0.22,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111753,0.0019359,0.227445,0.00310855,-0.00899115,1.79261,0.24,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111831,0.00171112,0.27226,0.00274707,-0.0112838,1.96682,0.26,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.1119,0.00142903,0.321431,0.00238559,-0.0135764,2.14103,0.28,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111959,0.00108962,0.374957,0.00202411,-0.0158691,2.31525,0.3,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.11201,0.000692888,0.432838,0.00166263,-0.0181617,2.48946,0.32,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112051,0.000238845,0.495074,0.00130114,-0.0204544,2.66367,0.34,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112084,-0.000272515,0.561666,0.000939664,-0.022747,2.83788,0.36,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112107,-0.000841191,0.632613,0.000578183,-0.0250397,3.01209,0.38,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112122,-0.00146718,0.707915,0.000216702,-0.0273323,3.18631,0.4,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112127,-0.00215049,0.787573,-0.000144779,-0.029625,3.36052,0.42,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112124,-0.00289112,0.871586,-0.00050626,-0.0319176,3.53473,0.44,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112111,-0.00368906,0.959954,-0.000867741,-0.0342103,3.70894,0.46,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112089,-0.00454431,1.05268,-0.00122922,-0.0365029,3.88316,0.48,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112059,-0.00545689,1.14976,-0.0015907,-0.0387956,4.05737,0.5,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.112019,-0.00642678,1.25119,-0.00195218,-0.0410882,4.23158,0.52,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.11197,-0.00745398,1.35698,-0.00231366,-0.0433809,4.40579,0.54,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111912,-0.0085385,1.46713,-0.00267515,-0.0456735,4.58,0.56,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111845,-0.00968034,1.58163,-0.00303663,-0.0479662,4.75422,0.58,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111769,-0.0108795,1.70048,-0.00339811,-0.0502588,4.92843,0.6,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111684,-0.012136,1.82369,-0.00375959,-0.0525515,5.10264,0.62,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.11159,-0.0134498,1.95126,-0.00412107,-0.0548441,5.27685,0.64,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111487,-0.0148209,2.08318,-0.00448255,-0.0571368,5.45106,0.66,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111375,-0.0162493,2.21946,-0.00484403,-0.0594294,5.62528,0.68,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111254,-0.017735,2.36009,-0.00520551,-0.0617221,5.79949,0.7,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.111124,-0.0192781,2.50507,-0.00556699,-0.0640147,5.9737,0.72,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.110985,-0.0208784,2.65442,-0.00592847,-0.0663073,6.14791,0.74,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.110837,-0.0225361,2.80811,-0.00628995,-0.0686,6.32212,0.76,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.110679,-0.0242511,2.96617,-0.00665144,-0.0708926,6.49634,0.78,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.110513,-0.0260234,3.12858,-0.00701292,-0.0731853,6.67055,0.8,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.110338,-0.0278531,3.29534,-0.0073744,-0.0754779,6.84476,0.82,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.110154,-0.02974,3.46646,-0.00773588,-0.0777706,7.01897,0.84,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.10996,-0.0316843,3.64193,-0.00809736,-0.0800632,7.19318,0.86,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.109758,-0.0336859,3.82176,-0.00845884,-0.0823559,7.3674,0.88,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.109546,-0.0357447,4.00595,-0.00882032,-0.0846485,7.54161,0.9,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.109326,-0.037861,4.19449,-0.0091818,-0.0869412,7.71582,0.92,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.109096,-0.0400345,4.38738,-0.00954328,-0.0892338,7.89003,0.94,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.108858,-0.0422653,4.58463,-0.00990476,-0.0915265,8.06424,0.96,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.10861,-0.0445535,4.78624,-0.0102662,-0.0938191,8.23846,0.98,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.108353,-0.046899,4.9922,-0.0106277,-0.0961118,8.41267,1,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.108088,-0.0493018,5.20252,-0.0109892,-0.0984044,8.58688,1.02,0.999864,-0.0161553,0.00250866,-0.00232814,0,0,0,0.107813,-0.0517619,5.41719,-0.0113507,-0.100697,8.76109
0.04,0.999864,-0.0161562,0.00252067,-0.00231783,-0.00195368,0.00307034,-0.000167021,0.110404,0.00107212,0.0188801,0.00680056,0.014102,0.0503214,10.3429,-0.00255772,0.00164808,0.00184875,0.06,0.999863,-0.0161805,0.00255907,-0.00232048,8.0845e-09,4.63671e-09,-1.02483e-08,0.110574,0.00142467,0.0201381,0.00623769,0.0105484,0.185516,0.08,0.999863,-0.0161805,0.00255907,-0.00232048,7.49131e-19,-1.17731e-18,6.40435e-20,0.11073,0.00168838,0.024776,0.00566635,0.00698951,0.32071,0.1,0.999863,-0.0161805,0.00255907,-0.00232048,1.18867e-39,6.81737e-40,-1.50681e-39,0.110872,0.00186312,0.0327938,0.00509502,0.00343059,0.455905,0.12,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110999,0.00194888,0.0441914,0.00452368,-0.00012833,0.5911,0.14,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111112,0.00194567,0.0589689,0.00395234,-0.00368725,0.726294,0.16,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111211,0.00185349,0.0771263,0.003381,-0.00724617,0.861489,0.18,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111296,0.00167234,0.0986635,0.00280966,-0.0108051,0.996683,0.2,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111366,0.00140221,0.123581,0.00223832,-0.014364,1.13188,0.22,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111422,0.00104311,0.151878,0.00166699,-0.0179229,1.26707,0.24,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111463,0.000595037,0.183554,0.00109565,-0.0214818,1.40227,0.26,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111491,5.79907e-05,0.218611,0.00052431,-0.0250408,1.53746,0.28,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111504,-0.000568028,0.257048,-4.70284e-05,-0.0285997,1.67266,0.3,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111503,-0.00128302,0.298864,-0.000618367,-0.0321586,1.80785,0.32,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111487,-0.00208699,0.34406,-0.0011897,-0.0357175,1.94305,0.34,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111458,-0.00297992,0.392636,-0.00176104,-0.0392764,2.07824,0.36,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111414,-0.00396183,0.444592,-0.00233238,-0.0428354,2.21343,0.38,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111355,-0.00503272,0.499928,-0.00290372,-0.0463943,2.34863,0.4,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111283,-0.00619258,0.558644,-0.00347506,-0.0499532,2.48382,0.42,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111196,-0.00744141,0.62074,-0.0040464,-0.0535121,2.61902,0.44,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.111095,-0.00877921,0.686215,-0.00461773,-0.057071,2.75421,0.46,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110979,-0.010206,0.75507,-0.00518907,-0.0606299,2.88941,0.48,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110849,-0.0117217,0.827305,-0.00576041,-0.0641889,3.0246,0.5,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110705,-0.0133265,0.902921,-0.00633175,-0.0677478,3.1598,0.52,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110547,-0.0150201,0.981915,-0.00690309,-0.0713067,3.29499,0.54,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110375,-0.0168028,1.06429,-0.00747443,-0.0748656,3.43019,0.56,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.110188,-0.0186745,1.15004,-0.00804577,-0.0784245,3.56538,0.58,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.109987,-0.0206351,1.23918,-0.0086171,-0.0819835,3.70057,0.6,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.109771,-0.0226847,1.33169,-0.00918844,-0.0855424,3.83577,0.62,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.109541,-0.0248232,1.42759,-0.00975978,-0.0891013,3.97096,0.64,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.109297,-0.0270507,1.52686,-0.0103311,-0.0926602,4.10616,0.66,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.109039,-0.0293673,1.62952,-0.0109025,-0.0962191,4.24135,0.68,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.108767,-0.0317727,1.73555,-0.0114738,-0.0997781,4.37655,0.7,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.10848,-0.0342672,1.84496,-0.0120451,-0.103337,4.51174,0.72,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.108179,-0.0368506,1.95776,-0.0126165,-0.106896,4.64694,0.74,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.107863,-0.039523,2.07393,-0.0131878,-0.110455,4.78213,0.76,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.107533,-0.0422844,2.19348,-0.0137592,-0.114014,4.91733,0.78,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.107189,-0.0451347,2.31642,-0.0143305,-0.117573,5.05252,0.8,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.106831,-0.048074,2.44273,-0.0149018,-0.121132,5.18772,0.82,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.106459,-0.0511023,2.57242,-0.0154732,-0.12469,5.32291,0.84,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.106072,-0.0542196,2.7055,-0.0160445,-0.128249,5.45811,0.86,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.105671,-0.0574258,2.84195,-0.0166158,-0.131808,5.5933,0.88,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.105255,-0.060721,2.98178,-0.0171872,-0.135367,5.7285,0.9,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.104826,-0.0641052,3.12499,-0.0177585,-0.138926,5.86369,0.92,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.104382,-0.0675784,3.27159,-0.0183299,-0.142485,5.99889,0.94,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.103923,-0.0711405,3.42156,-0.0189012,-0.146044,6.13408,0.96,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.103451,-0.0747916,3.57491,-0.0194725,-0.149603,6.26927,0.98,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.102964,-0.0785317,3.73164,-0.0200439,-0.153162,6.40447,1,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.102463,-0.0823607,3.89175,-0.0206152,-0.156721,6.53966,1.02,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.101948,-0.0862787,4.05524,-0.0211865,-0.16028,6.67486,1.04,0.999863,-0.0161805,0.00255907,-0.00232048,0,0,0,0.101418,-0.0902857,4.22212,-0.0217579,-0.163839,6.81005
