t,cur_e0, cur_e1, cur_e2, cur_e3,cur_wx, cur_wy, cur_wz,cur_x, cur_y, cur_z,cur_vx, cur_vy, cur_vz,t_pred,input_1, input_2, input_3, input_4,pred_e0, pred_e1, pred_e2, pred_e3,pred_wx, pred_wy, pred_wz,pred_x, pred_y, pred_z,pred_vx, pred_vy, pred_vz
4.78,0.999882,-0.0152614,0.000542345,-0.00167915,-0.00528411,-0.000926681,0.00086265,0.0743004,-0.0117369,-0.0120615,0.00534761,-0.0115055,0.0179688,4.8,0,-0.00250287,-0.00948068,-0.0371302,0.999882,-0.0152879,0.000537822,-0.00167475,0.102269,-0.0756724,-0.199326,0.0743538,-0.011852,-0.0118818,0.00534761,-0.0115055,0.116035
4.8,0.999882,-0.015262,0.000540316,-0.00167805,-0.000357637,-0.000792791,0.000327348,0.0742934,-0.0118074,-0.011949,0.00529819,-0.0112922,0.0180256,4.82,0.0102761,-0.0480469,0.0102761,-0.0228483,0.999882,-0.0152638,0.000536381,-0.00167635,-0.262452,0.0800277,-0.117819,0.0743464,-0.0119203,-0.0117687,0.00529814,-0.0112935,0.116048
4.82,0.999882,-0.0152601,0.000551021,-0.00165165,0.00150767,0.000273109,0.000194187,0.0742638,-0.0119393,-0.0116625,0.00525856,-0.00928656,0.0179693,4.84,0.0102059,-0.00621547,0.0102059,-0.0984152,0.999882,-0.0152526,0.000552389,-0.0016507,0.0720605,0.0891836,-0.541004,0.0743164,-0.0120322,-0.0114828,0.00525851,-0.00928788,0.115992
4.84,0.999882,-0.0152491,0.000565181,-0.00163331,0.000442407,-0.00239005,0.000460503,0.0742417,-0.0120156,-0.0114598,0.00488627,-0.00966906,0.0184261,4.86,0.0251596,-0.00969374,0.0251596,-0.017037,0.999882,-0.0152469,0.000553264,-0.00163083,0.0441385,0.198686,-0.0841362,0.0742906,-0.0121123,-0.0112755,0.00488614,-0.00967233,0.116386
4.86,0.999882,-0.0152498,0.000562476,-0.00163488,-0.000356538,-0.000792156,-0.000338447,0.0742379,-0.0120386,-0.011401,0.00484308,-0.00968385,0.0181994,4.88,0,0.00096188,-0.0193437,-0.0543745,0.999882,-0.0152516,0.000558492,-0.00163651,0.129987,-0.152578,-0.29697,0.0742863,-0.0121354,-0.011219,0.00484308,-0.00968385,0.116266
4.88,0.999882,-0.0152459,0.000570786,-0.00163982,0.000309252,0.00133837,-0.00180318,0.0742299,-0.0121222,-0.0112141,0.00464151,-0.0103635,0.0183123,4.9,0.0301376,-0.00611475,0.0301376,-0.0369999,0.999882,-0.0152444,0.000577337,-0.00164894,0.0726876,0.240944,-0.195449,0.0742763,-0.0122258,-0.011031,0.00464136,-0.0103674,0.116251
4.9,0.999882,-0.0152418,0.000585695,-0.00163235,-0.000887982,0.0036028,0.00179205,0.0741826,-0.0122688,-0.0109725,0.00448448,-0.0111494,0.0186651,4.92,0,0.00794493,-0.00116548,-0.0267655,0.999882,-0.0152462,0.00060385,-0.00162366,0.185579,-0.0106391,-0.140805,0.0742275,-0.0123803,-0.0107858,0.00448448,-0.0111494,0.116732
4.92,0.999883,-0.0152357,0.000585724,-0.00162665,-0.00022219,0.000540159,-0.000338468,0.0741707,-0.0123358,-0.0108667,0.00482421,-0.0111677,0.0188402,4.94,0.0483763,0.00341256,0.0483763,-0.0421547,0.999882,-0.0152368,0.0005884,-0.00162838,0.148499,0.387472,-0.22281,0.074219,-0.0124475,-0.0106783,0.00482396,-0.0111739,0.116701
4.94,0.999883,-0.015228,0.000581283,-0.00163098,4.41239e-05,0.00147227,0.000593641,0.0741615,-0.0123996,-0.0107589,0.00498786,-0.0114903,0.0190442,4.96,0,0.00355617,-0.0105965,-0.124909,0.999883,-0.0152278,0.000588688,-0.00162813,0.150028,-0.0741124,-0.691241,0.0742114,-0.0125145,-0.0105684,0.00498786,-0.0114903,0.117111
4.96,0.999883,-0.0152223,0.000589285,-0.00161773,0.00138047,0.0010741,0.00111964,0.0741479,-0.0124826,-0.0105998,0.00465009,-0.010681,0.0186767,4.98,0.00585424,-0.00192211,0.00585424,-0.0149124,0.999883,-0.0152154,0.000594729,-0.00161222,0.106382,0.0439059,-0.0739487,0.0741944,-0.0125894,-0.010413,0.00465006,-0.0106817,0.116718
4.98,0.999883,-0.0152099,0.000604732,-0.00160194,-0.000217428,0.000940937,-0.0012772,0.0741193,-0.0126283,-0.0102911,0.00393809,-0.010721,0.018674,5,0,-0.0454,-0.0113594,-0.0219823,0.999883,-0.0152109,0.000609341,-0.00160839,-0.24139,-0.0936033,-0.115249,0.0741587,-0.0127355,-0.0101043,0.00393809,-0.010721,0.11674
5,0.999883,-0.0151893,0.000612173,-0.00160266,0.00044836,0.000807778,-0.00034509,0.0741085,-0.0127767,-0.0100012,0.00436459,-0.0114239,0.0189276,5.02,0.019234,-0.00539784,0.019234,-0.0549754,0.999883,-0.015187,0.000616181,-0.00160445,0.0781513,0.155576,-0.297249,0.0741521,-0.0128909,-0.00981194,0.00436448,-0.0114264,0.116912
5.02,0.999883,-0.0151781,0.000630843,-0.00160357,0.000982486,0.00134111,-0.000478265,0.0740908,-0.0128348,-0.0099236,0.00394467,-0.011856,0.018787,5.04,0.0339099,0.00268368,0.0339099,-0.0240741,0.999883,-0.0151732,0.000637504,-0.00160606,0.142473,0.269163,-0.122935,0.0741303,-0.0129533,-0.00973573,0.00394448,-0.0118604,0.116709
5.04,0.999883,-0.015169,0.000630227,-0.00161242,0.00204775,-0.000256784,-0.00207616,0.0740807,-0.0128675,-0.00988232,0.00380573,-0.0117826,0.018582,5.06,0.0159465,0.0146499,0.0159465,-0.0475416,0.999884,-0.0151587,0.00062877,-0.00162279,0.238406,0.12848,-0.255778,0.0741188,-0.0129853,-0.0096965,0.00380564,-0.0117846,0.116581
5.06,0.999884,-0.0151535,0.000613114,-0.00162135,0.000449858,-0.00278679,-0.000345117,0.0740645,-0.0129374,-0.00979108,0.00395981,-0.0119776,0.0187831,5.08,0.0339782,-0.0416635,0.0339782,-0.0759058,0.999884,-0.0151513,0.000599152,-0.00162287,-0.212635,0.275572,-0.413242,0.0741041,-0.0130572,-0.00960325,0.00395962,-0.011982,0.116705
5.08,0.999884,-0.01515,0.000592772,-0.00160699,0.000184984,-0.00438418,0.0012528,0.0740091,-0.0131346,-0.00957988,0.00340445,-0.0125486,0.0193171,5.1,0.0417559,-0.0124044,0.0417559,-0.0083984,0.999884,-0.0151491,0.000570947,-0.0016004,0.0213601,0.330129,-0.0345339,0.0740432,-0.0132601,-0.00938671,0.00340423,-0.012554,0.117206
5.1,0.999884,-0.0151408,0.000592697,-0.00161345,0.000451311,0.00134161,-0.00180985,0.0739846,-0.0132041,-0.00950568,0.00316984,-0.0124361,0.0191934,5.12,0.00630852,-0.0408523,0.00630852,-0.0375725,0.999884,-0.0151385,0.000599263,-0.0016226,-0.205746,0.0497519,-0.200961,0.0740163,-0.0133285,-0.00931374,0.00316981,-0.0124369,0.117233
5.12,0.999884,-0.0151397,0.000602012,-0.00162909,5.13311e-05,0.00227322,-0.00368125,0.0739692,-0.0132313,-0.00947729,0.00315879,-0.0124514,0.019232,5.14,0.0208985,-0.0229216,0.0208985,0.0157858,0.999884,-0.0151395,0.000613098,-0.00164767,-0.0626555,0.160145,0.0992024,0.0740008,-0.0133558,-0.00928497,0.00315868,-0.0124541,0.11721
5.14,0.999884,-0.0151477,0.000639693,-0.00161485,-0.00127824,0.000675977,0.00137879,0.0739015,-0.0133695,-0.00932751,0.00294183,-0.0123807,0.0189722,5.16,0,-0.0250526,-0.0070798,-0.0354564,0.999884,-0.0151541,0.000643187,-0.00160801,-0.0790601,-0.0577714,-0.190189,0.073931,-0.0134933,-0.00913779,0.00294183,-0.0123807,0.117039
5.16,0.999881,-0.0153384,0.000627819,-0.00161725,-0.0151252,-0.00278581,0.000846269,0.0738116,-0.0134422,-0.00918965,0.00172529,-0.00890135,0.0191632,5.18,0,-0.0367984,-0.0346912,-0.100881,0.99988,-0.0154141,0.000614079,-0.00161276,-0.171473,-0.270584,-0.558978,0.0738288,-0.0135312,-0.00899802,0.00172529,-0.00890135,0.11723
5.18,0.999881,-0.0153355,0.00063003,-0.00161033,0.000454278,0.000409954,0.00191142,0.0737901,-0.0134389,-0.0091597,0.00163669,-0.00836638,0.0192389,5.2,0,-0.0617543,-0.0352615,-0.0424757,0.999881,-0.0153332,0.000632223,-0.00160081,-0.371045,-0.282666,-0.232095,0.0738064,-0.0135226,-0.00896731,0.00163669,-0.00836638,0.117305
5.2,0.999881,-0.0153204,0.000636846,-0.0016136,0.00351692,0.00160839,-0.000618593,0.0737654,-0.0134186,-0.00915884,0.00162381,-0.00832994,0.0189654,5.22,0,-0.0226102,-0.0155088,-0.0880931,0.999881,-0.0153028,0.000644811,-0.00161682,-0.0581707,-0.118624,-0.485677,0.0737816,-0.0135019,-0.00896918,0.00162381,-0.00832994,0.117032
5.22,0.999882,-0.0152601,0.00063882,-0.00160669,0.00165411,-0.00185353,0.000846136,0.0736782,-0.0133981,-0.00911715,0.00247285,-0.0112423,0.0186999,5.24,0.0208789,-0.0331628,0.0208789,-0.0514612,0.999882,-0.0152518,0.000629605,-0.00160232,-0.143452,0.167768,-0.277504,0.0737029,-0.0135105,-0.00893015,0.00247273,-0.011245,0.116678
5.24,0.999882,-0.0152494,0.000646539,-0.00162503,0.00271937,0.0018749,-0.000219123,0.0736249,-0.0135152,-0.00898246,0.0024168,-0.0122685,0.0187076,5.26,0,0.00541534,-0.0129943,-0.074697,0.999882,-0.0152358,0.000655874,-0.00162628,0.165515,-0.0999166,-0.41027,0.0736491,-0.0136379,-0.00879539,0.0024168,-0.0122685,0.116774
5.26,0.999882,-0.0152316,0.000656141,-0.00163767,0.00218674,-0.000521952,-0.000618597,0.073608,-0.013575,-0.00890645,0.00222935,-0.0118174,0.0190138,5.28,0,-0.00815461,-0.00254474,-0.0751843,0.999883,-0.0152207,0.000653466,-0.00164073,0.0567022,-0.016535,-0.412085,0.0736303,-0.0136932,-0.00871631,0.00222935,-0.0118174,0.11708
5.28,0.999883,-0.0152284,0.000651652,-0.00163956,0.000588241,-0.00118806,-0.000352468,0.0735994,-0.013603,-0.00886331,0.00214943,-0.0114252,0.0189426,5.3,0,-0.0507026,-0.0379625,-0.00242578,0.999883,-0.0152254,0.000645681,-0.00164123,-0.28348,-0.309237,-0.00784216,0.0736209,-0.0137173,-0.00867388,0.00214943,-0.0114252,0.117009
5.3,0.999883,-0.0151868,0.000645022,-0.00163095,0.00245476,-0.000788155,0.000979137,0.0735484,-0.0136717,-0.00868912,0.00190181,-0.010347,0.0179321,5.32,0.0167906,-0.0313642,0.0167906,-0.0398008,0.999883,-0.0151745,0.000641136,-0.001626,-0.129577,0.133583,-0.212423,0.0735675,-0.0137751,-0.0085098,0.00190171,-0.0103491,0.115927
5.32,0.999884,-0.0151385,0.000644672,-0.00165192,0.00165783,-0.000255344,-0.000618765,0.0734791,-0.0137154,-0.00856278,0.000917328,-0.0101663,0.0171832,5.34,0,0.00513174,-0.0370906,-0.0705868,0.999884,-0.0151302,0.000643335,-0.001655,0.162624,-0.293215,-0.389145,0.0734883,-0.013817,-0.00839095,0.000917328,-0.0101663,0.11525
5.34,0.999884,-0.0151334,0.000642254,-0.00165695,0.000992037,-0.000654816,-0.00115141,0.0734616,-0.0137139,-0.00855825,0.000851837,-0.0102056,0.0168503,5.36,0,-0.014166,-0.0572502,-0.017032,0.999884,-0.0151284,0.000638885,-0.00166266,0.00837042,-0.461203,-0.0910097,0.0734702,-0.013816,-0.00838975,0.000851837,-0.0102056,0.114917
5.36,0.999884,-0.0151305,0.000637173,-0.00166138,0.000459406,-0.00132061,-0.00101824,0.0734446,-0.0137142,-0.00855187,0.000845906,-0.0100889,0.0168365,5.38,0.000965868,-0.0085758,0.000965868,-0.0863894,0.999884,-0.0151282,0.00063049,-0.00166638,0.0524157,0.0129908,-0.474405,0.0734531,-0.0138151,-0.00838351,0.0008459,-0.010089,0.114899
5.38,0.999884,-0.0151028,0.000640388,-0.00168162,-0.000339544,0.00187518,0.000180174,0.0733822,-0.0137519,-0.0084702,0.00101731,-0.010585,0.0167967,5.4,0,-0.0323781,-0.0282632,-0.0494528,0.999884,-0.0151045,0.00064978,-0.00168086,-0.137799,-0.225652,-0.270013,0.0733924,-0.0138577,-0.00830223,0.00101731,-0.010585,0.114863
5.4,0.999885,-0.0150736,0.000659647,-0.00168255,0.000725725,1.09704e-05,-0.00155087,0.0733225,-0.0138419,-0.00832397,0.000782042,-0.0104652,0.016708,5.42,0,0.00353688,-0.0202148,-0.0362295,0.999885,-0.01507,0.000659579,-0.0016903,0.149239,-0.162556,-0.195141,0.0733304,-0.0139465,-0.00815689,0.000782042,-0.0104652,0.114775
5.42,0.999885,-0.0150715,0.000665661,-0.00168645,0.000326248,0.00147571,-0.000885084,0.0733135,-0.0138617,-0.00828581,0.00108054,-0.0102859,0.0166035,5.44,0,-0.0294341,-0.0193701,0.0156445,0.999885,-0.0150698,0.000672969,-0.00169099,-0.114786,-0.162548,0.0952914,0.0733243,-0.0139646,-0.00811978,0.00108054,-0.0102859,0.11467
5.44,0.999885,-0.0150621,0.000668336,-0.00168242,0.00219357,0.000677193,0.00151178,0.0732858,-0.0138504,-0.00829069,0.000787374,-0.00978986,0.0166562,5.46,0.0156859,-0.0248693,0.0156859,-0.107518,0.999885,-0.0150512,0.000671817,-0.00167492,-0.0788219,0.13278,-0.591438,0.0732937,-0.0139483,-0.00812413,0.000787282,-0.00979187,0.114656
5.46,0.999885,-0.0150469,0.000664609,-0.00168861,0.00139643,-0.00118682,-0.000352415,0.0732231,-0.0138098,-0.00829425,0.000220351,-0.00966354,0.0166029,5.48,0.0101973,-0.0232154,0.0101973,-0.0304126,0.999885,-0.0150399,0.000658637,-0.00169029,-0.0653972,0.0796038,-0.16007,0.0732253,-0.0139065,-0.00812822,0.000220291,-0.00966484,0.114626
5.48,0.999885,-0.0150281,0.00069047,-0.00169194,-0.00060094,0.00400634,0.000712848,0.0731408,-0.0137547,-0.00828311,0.000199891,-0.00924253,0.0163531,5.5,0.0320171,0.00463896,0.0320171,-0.0322655,0.999885,-0.015031,0.000710558,-0.00168867,0.156951,0.254531,-0.168489,0.0731428,-0.0138471,-0.00811958,0.000199696,-0.00924663,0.114283
5.5,0.999885,-0.0150286,0.000702973,-0.00168,0.000865616,0.000144885,0.00177811,0.0731063,-0.0137114,-0.00831863,8.92646e-05,-0.0092135,0.016321,5.52,0.0239839,-0.020425,0.0239839,-0.137965,0.999885,-0.0150243,0.000703824,-0.00167112,-0.0439087,0.202595,-0.761265,0.0731072,-0.0138036,-0.00815542,8.9116e-05,-0.00921656,0.114285
5.52,0.999885,-0.0150255,0.000709606,-0.00166686,0.000732456,0.00121015,0.0015118,0.0730718,-0.0136775,-0.00833994,-6.91634e-05,-0.00934208,0.0161049,5.54,0,-0.0439351,-0.0211179,0.00487747,0.999885,-0.0150218,0.000715763,-0.0016594,-0.231126,-0.175766,0.0346825,0.0730711,-0.0137709,-0.00817889,-6.91634e-05,-0.00934208,0.114171
5.54,0.999886,-0.0150105,0.00072791,-0.00167592,6.82985e-05,0.000144954,-8.61184e-05,0.0730202,-0.0135871,-0.00845436,0.00011554,-0.00931918,0.0154768,5.56,0,-0.0199774,-0.0107842,-0.00936513,0.999886,-0.0150102,0.000728628,-0.00167637,-0.0395543,-0.0912286,-0.0440443,0.0730214,-0.0136802,-0.0082996,0.00011554,-0.00931918,0.113543
5.56,0.999886,-0.0149811,0.000744949,-0.00164353,0.00139988,0.000411273,0.000979146,0.0729635,-0.0134945,-0.00856081,0.000317314,-0.0091801,0.0155413,5.58,0,-0.0780746,-0.00602946,-0.024313,0.999886,-0.0149741,0.000747067,-0.00163867,-0.504857,-0.0522824,-0.127796,0.0729667,-0.0135863,-0.0084054,0.000317314,-0.0091801,0.113608
5.58,0.999887,-0.0149558,0.000752899,-0.00164284,0.00113356,0.000411269,4.70429e-05,0.0729314,-0.0134244,-0.00860626,0.000570237,-0.00888843,0.0158792,5.6,0,-0.0012887,-0.0172025,-0.0262602,0.999887,-0.0149502,0.00075495,-0.00164264,0.109663,-0.1405,-0.139291,0.0729371,-0.0135133,-0.00844747,0.000570237,-0.00888843,0.113946
5.6,0.999887,-0.0149523,0.000750971,-0.00164203,0.000599287,-0.000521386,0.000186641,0.0729235,-0.0134122,-0.00860584,0.000532119,-0.00885878,0.015984,5.62,0,-0.0392347,-0.0163159,-0.04536,0.999887,-0.0149493,0.000748374,-0.00164106,-0.193968,-0.131598,-0.246341,0.0729288,-0.0135008,-0.008446,0.000532119,-0.00885878,0.11405
5.62,0.999887,-0.0149462,0.000759763,-0.00163604,0.00126507,0.00214177,0.00151823,0.0729164,-0.0134018,-0.00860121,0.000632359,-0.00890055,0.0161555,5.64,0,-0.0242431,-0.0548061,0.00324884,0.999887,-0.0149398,0.000770574,-0.00162861,-0.0738715,-0.445172,0.0226464,0.0729227,-0.0134908,-0.00843966,0.000632359,-0.00890055,0.114222
5.64,0.999887,-0.0149369,0.000784125,-0.00163616,0.00126819,0.00160916,-0.000212812,0.0728921,-0.0133142,-0.00864384,0.000682821,-0.00887104,0.0160204,5.66,0,-0.0251234,-0.0311198,0.0240807,0.999887,-0.0149306,0.000792144,-0.00163735,-0.0813433,-0.258403,0.141276,0.0728989,-0.0134029,-0.00848364,0.000682821,-0.00887104,0.114087
5.66,0.999885,-0.0150865,0.000807529,-0.00164206,0.00060239,-0.00225243,0.000186652,0.0728662,-0.0131178,-0.00868334,0.000680641,-0.0064557,0.0162741,5.68,0,0.00873861,-0.0171478,-0.0890476,0.999885,-0.0150835,0.000796277,-0.00164096,0.190891,-0.132738,-0.490861,0.072873,-0.0131823,-0.0085206,0.000680641,-0.0064557,0.114341
5.68,0.999885,-0.0150845,0.000809396,-0.00163436,0.000202914,0.000410738,0.00191772,0.0728637,-0.0130864,-0.00868606,0.000682405,-0.00713983,0.0162819,5.7,0,-0.0281357,-0.0192434,-0.0434291,0.999885,-0.0150835,0.000811592,-0.00162481,-0.104035,-0.155521,-0.235789,0.0728705,-0.0131578,-0.00852324,0.000682405,-0.00713983,0.114348
5.7,0.999885,-0.015077,0.000805352,-0.00163853,0.0006024,0.000410741,-0.00234334,0.0728618,-0.0130492,-0.0086773,0.000917137,-0.00885369,0.0167566,5.72,0.0250225,0.012716,0.0250225,-0.0180507,0.999885,-0.015074,0.000807224,-0.00165027,0.222053,0.196061,-0.0897315,0.072871,-0.0131377,-0.00850973,0.00091696,-0.0088569,0.114717
5.72,0.999884,-0.0151012,0.000782043,-0.00163872,-0.00166129,-0.00211927,-0.00101176,0.0728789,-0.0130752,-0.00859964,0.00110805,-0.0109041,0.0164406,5.74,0.00643314,-0.0651287,0.00643314,0.0405124,0.999884,-0.0151096,0.000771385,-0.00164361,-0.400855,0.0394733,0.236252,0.07289,-0.0131842,-0.00843523,0.00110801,-0.0109049,0.11448
5.74,0.999884,-0.0151053,0.000791736,-0.00163038,0.000471317,0.000144239,-0.00141122,0.0729169,-0.0130951,-0.00855317,0.00178192,-0.0100381,0.0174993,5.76,0.0026597,-0.0161593,0.0026597,-0.00162388,0.999884,-0.015103,0.000792346,-0.00163745,-0.00845753,0.0149275,0.00018959,0.0729347,-0.0131954,-0.00837818,0.0017819,-0.0100384,0.115554
5.76,0.999884,-0.0151067,0.000786973,-0.00162984,-0.000594865,-0.00118841,0.000179298,0.0729294,-0.013089,-0.00854505,0.00177172,-0.00977191,0.0176153,5.78,0,0.0220267,-0.0169477,-0.00996367,0.999884,-0.0151097,0.00078105,-0.00162885,0.297278,-0.140368,-0.0480036,0.0729471,-0.0131867,-0.0083689,0.00177172,-0.00977191,0.115682
5.78,0.999884,-0.0150925,0.000789229,-0.00162202,0.00193515,0.00040949,0.000445612,0.0729592,-0.0130815,-0.00851591,0.00240641,-0.00972848,0.0178548,5.8,0.046091,-0.0396511,0.046091,-0.0311954,0.999885,-0.0150828,0.000791294,-0.00161983,-0.197115,0.365638,-0.161892,0.0729833,-0.0131788,-0.00833737,0.00240609,-0.0097344,0.115725
5.8,0.999885,-0.0150663,0.000789665,-0.00163521,0.00233554,0.00240708,-0.00115227,0.0730622,-0.0130651,-0.00841105,0.00285919,-0.00949177,0.0185034,5.82,0.043282,-0.05371,0.043282,-0.00684214,0.999885,-0.0150547,0.000801593,-0.00164116,-0.309913,0.340036,-0.0257622,0.0730908,-0.0131601,-0.00822602,0.00285889,-0.00949732,0.116386
5.82,0.999885,-0.0150693,0.000799706,-0.0016144,-0.00339028,1.02341e-05,0.00377456,0.0731577,-0.013092,-0.00827402,0.00330448,-0.0102718,0.018067,5.84,0.00136161,0.0416068,0.00136161,-0.0575133,0.999885,-0.0150863,0.000800069,-0.00159552,0.453417,0.011981,-0.312718,0.0731908,-0.0131947,-0.00809335,0.00330447,-0.010272,0.116128
5.84,0.999885,-0.0150733,0.000815673,-0.00161971,0.00167172,0.00147486,-0.00181807,0.0732121,-0.0130811,-0.00827766,0.00335594,-0.0107721,0.0182811,5.86,0.00640164,-0.0473961,0.00640164,-0.0574441,0.999885,-0.015065,0.000822896,-0.00162892,-0.258584,0.051013,-0.312281,0.0732456,-0.0131888,-0.00809485,0.00335589,-0.0107729,0.11632
5.86,0.999885,-0.0150607,0.000809855,-0.00161948,0.00180488,-0.0011883,-8.70149e-05,0.0732678,-0.0130843,-0.00826649,0.00346492,-0.0111384,0.0181867,5.88,0,0.00293703,-0.0107006,-0.0674949,0.999885,-0.0150517,0.000803893,-0.00161983,0.144273,-0.0838883,-0.369769,0.0733025,-0.0131957,-0.00808462,0.00346492,-0.0111384,0.116253
5.88,0.999885,-0.015044,0.000832575,-0.00160273,0.0020712,0.000942228,0.000578776,0.073426,-0.013131,-0.00820343,0.00386173,-0.011939,0.0186948,5.9,0,-0.0167016,-0.0134707,-0.0303811,0.999885,-0.0150337,0.000837312,-0.00159991,-0.0129539,-0.110967,-0.162358,0.0734646,-0.0132504,-0.00801649,0.00386173,-0.011939,0.116761
5.9,0.999886,-0.0150058,0.000833509,-0.0016128,0.00060801,0.00253996,-0.00195124,0.0735726,-0.0131659,-0.00821829,0.00431486,-0.0121819,0.0186941,5.92,0.00324355,-0.0160036,0.00324355,-0.030686,0.999886,-0.0150027,0.000846056,-0.00162275,-0.00787751,0.0227587,-0.162598,0.0736157,-0.0132877,-0.00803135,0.00431484,-0.0121823,0.116747
5.92,0.999886,-0.0149938,0.000840922,-0.001618,0.00274063,0.00187414,-0.00115336,0.0736111,-0.01318,-0.00821146,0.00434145,-0.0122472,0.0185248,5.94,0.00811991,-0.0118446,0.00811991,-0.0095341,0.999886,-0.0149801,0.000850183,-0.00162391,0.0251457,0.0592158,-0.0436994,0.0736546,-0.0133024,-0.00802622,0.00434139,-0.0122483,0.116557
5.94,0.999886,-0.0149919,0.000836182,-0.00161767,0.000210624,-0.00118849,0.000178226,0.0736504,-0.0131973,-0.00820334,0.00441559,-0.0124497,0.0181468,5.96,0,-0.0422164,-0.0110275,-0.0271259,0.999886,-0.0149909,0.000830252,-0.00161669,-0.217592,-0.0921836,-0.143965,0.0736945,-0.0133218,-0.00802187,0.00441559,-0.0124497,0.116213
5.96,0.999887,-0.0149516,0.000849038,-0.00163463,0.000480317,-0.000921577,0.000178272,0.0738635,-0.0132572,-0.00822686,0.00508755,-0.0121039,0.0176391,5.98,0,-0.0238087,-0.00711931,-0.0147489,0.999887,-0.0149492,0.00084444,-0.00163368,-0.0706915,-0.0622847,-0.0741438,0.0739144,-0.0133782,-0.00805047,0.00508755,-0.0121039,0.115706
5.98,0.999887,-0.0149366,0.000840397,-0.00163044,0.00287716,-0.000388943,0.00204249,0.0740861,-0.0132791,-0.00830554,0.00515957,-0.0119787,0.0181651,6,0,-0.0081087,-0.0103733,-0.0103579,0.999887,-0.0149222,0.000838581,-0.00162021,0.0548188,-0.0885676,-0.0497742,0.0741377,-0.0133989,-0.00812389,0.00515957,-0.0119787,0.116232
6,0.999887,-0.0149244,0.000828363,-0.00162676,0.00274401,-0.00305211,0.000977207,0.0741307,-0.013288,-0.00830607,0.00519454,-0.0118344,0.0183322,6.02,0.0100365,-0.0114267,0.0100365,0.0118043,0.999887,-0.0149107,0.000813155,-0.00162166,0.0277613,0.0720992,0.0759908,0.0741826,-0.0134063,-0.00812275,0.00519447,-0.0118357,0.116356
6.02,0.999887,-0.0149214,0.000827018,-0.00163408,0.00141243,0.000809472,-0.00181909,0.0742197,-0.01331,-0.00829202,0.00500769,-0.0117166,0.018418,6.04,0,-0.0280027,-0.00372622,-0.0295061,0.999887,-0.0149143,0.000830917,-0.00164324,-0.10448,-0.0332609,-0.156514,0.0742697,-0.0134272,-0.00810784,0.00500769,-0.0117166,0.116484
6.04,0.999887,-0.0149106,0.000814457,-0.00164432,0.00114611,0.000676318,-0.000886992,0.0744336,-0.0133979,-0.00819794,0.00489325,-0.0118815,0.0185731,6.06,0,0.0308552,-0.0373762,0.0250657,0.999887,-0.0149048,0.000817763,-0.00164881,0.366249,-0.308066,0.146566,0.0744825,-0.0135167,-0.00801221,0.00489325,-0.0118815,0.11664
6.06,0.999887,-0.0149092,0.000831032,-0.00164174,8.08414e-05,-0.00078842,-0.000354359,0.0745619,-0.0134765,-0.00809421,0.00479507,-0.0120741,0.0186941,6.08,0.00153805,0.0130893,0.00153805,-0.0232331,0.999887,-0.0149088,0.000827064,-0.00164345,0.224068,0.00860016,-0.120711,0.0746098,-0.0135972,-0.00790727,0.00479506,-0.0120743,0.116754
6.08,0.999887,-0.0149117,0.000837491,-0.00162558,-0.000849477,0.000409731,0.00177616,0.0746529,-0.013498,-0.0081002,0.00477073,-0.0119506,0.0186334,6.1,0.0257609,-0.0118111,0.0257609,-0.0568316,0.999887,-0.014916,0.000839679,-0.00161672,0.0246204,0.206004,-0.307041,0.0747006,-0.0136175,-0.00791386,0.00477054,-0.0119538,0.11659
6.1,0.999887,-0.0149148,0.000820338,-0.00161121,0.00194552,-0.00212113,0.00177629,0.0747449,-0.0135259,-0.00809067,0.00474013,-0.0120304,0.0187629,6.12,0,-0.0258538,-0.00808594,-0.012103,0.999887,-0.0149051,0.00080985,-0.00160218,-0.0873582,-0.0701292,-0.0595445,0.0747923,-0.0136462,-0.00790304,0.00474013,-0.0120304,0.116829
6.12,0.999885,-0.0150836,0.000854774,-0.00160367,0.00274678,0.00214116,0.00111054,0.075052,-0.013611,-0.00793304,0.00486277,-0.00888246,0.0191672,6.14,0,-0.0301833,-0.00619422,-0.0370831,0.999885,-0.0150699,0.000865541,-0.00159829,-0.120577,-0.0522907,-0.199339,0.0751006,-0.0136998,-0.00774137,0.00486277,-0.00888246,0.117234
6.14,0.999885,-0.0150647,0.000866731,-0.00160669,0.00061792,0.000942664,-0.000221038,0.0751775,-0.0135807,-0.00792888,0.00557152,-0.0110445,0.0194103,6.16,0,-0.00116488,-0.0109697,-0.0380968,0.999885,-0.0150616,0.000871422,-0.00160787,0.11151,-0.0900996,-0.205258,0.0752332,-0.0136912,-0.00773478,0.00557152,-0.0110445,0.117477
6.16,0.999885,-0.015062,0.000867628,-0.00160091,0.000351604,0.000143716,0.00151002,0.075224,-0.0135804,-0.0079328,0.00571374,-0.0116891,0.0194693,6.18,0.0171418,-0.00211827,0.0171418,-0.0581161,0.999885,-0.0150602,0.000868457,-0.00159337,0.103514,0.137166,-0.315029,0.0752812,-0.0136972,-0.00773811,0.00571361,-0.0116912,0.117463
