t,cur_e0,cur_e1,cur_e2,cur_e3,cur_wx,cur_wy,cur_wz,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,u0_x,u0_y,u0_z,u0_yaw,u1_x,u1_y,u1_z,u1_yaw,u2_x,u2_y,u2_z,u2_yaw,u3_x,u3_y,u3_z,u3_yaw,u4_x,u4_y,u4_z,u4_yaw,u5_x,u5_y,u5_z,u5_yaw,u6_x,u6_y,u6_z,u6_yaw,u7_x,u7_y,u7_z,u7_yaw,u8_x,u8_y,u8_z,u8_yaw,u9_x,u9_y,u9_z,u9_yaw,u10_x,u10_y,u10_z,u10_yaw,u11_x,u11_y,u11_z,u11_yaw,u12_x,u12_y,u12_z,u12_yaw,u13_x,u13_y,u13_z,u13_yaw,u14_x,u14_y,u14_z,u14_yaw,u15_x,u15_y,u15_z,u15_yaw,u16_x,u16_y,u16_z,u16_yaw,u17_x,u17_y,u17_z,u17_yaw,u18_x,u18_y,u18_z,u18_yaw,u19_x,u19_y,u19_z,u19_yaw,u20_x,u20_y,u20_z,u20_yaw,u21_x,u21_y,u21_z,u21_yaw,u22_x,u22_y,u22_z,u22_yaw,u23_x,u23_y,u23_z,u23_yaw,u24_x,u24_y,u24_z,u24_yaw,u25_x,u25_y,u25_z,u25_yaw,u26_x,u26_y,u26_z,u26_yaw,u27_x,u27_y,u27_z,u27_yaw,u28_x,u28_y,u28_z,u28_yaw,u29_x,u29_y,u29_z,u29_yaw,u30_x,u30_y,u30_z,u30_yaw,u31_x,u31_y,u31_z,u31_yaw,u32_x,u32_y,u32_z,u32_yaw,u33_x,u33_y,u33_z,u33_yaw,u34_x,u34_y,u34_z,u34_yaw,u35_x,u35_y,u35_z,u35_yaw,u36_x,u36_y,u36_z,u36_yaw,u37_x,u37_y,u37_z,u37_yaw,u38_x,u38_y,u38_z,u38_yaw,u39_x,u39_y,u39_z,u39_yaw,u40_x,u40_y,u40_z,u40_yaw,u41_x,u41_y,u41_z,u41_yaw,u42_x,u42_y,u42_z,u42_yaw,u43_x,u43_y,u43_z,u43_yaw,u44_x,u44_y,u44_z,u44_yaw,u45_x,u45_y,u45_z,u45_yaw,u46_x,u46_y,u46_z,u46_yaw,u47_x,u47_y,u47_z,u47_yaw,u48_x,u48_y,u48_z,u48_yaw,u49_x,u49_y,u49_z,u49_yaw,u50_x,u50_y,u50_z,u50_yaw,u51_x,u51_y,u51_z,u51_yaw,u52_x,u52_y,u52_z,u52_yaw,u53_x,u53_y,u53_z,u53_yaw,u54_x,u54_y,u54_z,u54_yaw,u55_x,u55_y,u55_z,u55_yaw,u56_x,u56_y,u56_z,u56_yaw,u57_x,u57_y,u57_z,u57_yaw,u58_x,u58_y,u58_z,u58_yaw,u59_x,u59_y,u59_z,u59_yaw,u60_x,u60_y,u60_z,u60_yaw,u61_x,u61_y,u61_z,u61_yaw,u62_x,u62_y,u62_z,u62_yaw,u63_x,u63_y,u63_z,u63_yaw,u64_x,u64_y,u64_z,u64_yaw,u65_x,u65_y,u65_z,u65_yaw,u66_x,u66_y,u66_z,u66_yaw,u67_x,u67_y,u67_z,u67_yaw,u68_x,u68_y,u68_z,u68_yaw,u69_x,u69_y,u69_z,u69_yaw,target_x,target_y,target_z,px4_sp_vx,px4_sp_vy,px4_sp_vz,px4_sp_acc_x,px4_sp_acc_y,px4_sp_acc_z,px4_sp_q0,px4_sp_q1,px4_sp_q2,px4_sp_q3,px4_sp_roll_rate,px4_sp_pitch_rate,px4_sp_yaw_rate,px4_sp_thrust_x,px4_sp_thrust_y,px4_sp_thrust_z,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,angular_accel_x,angular_accel_y,angular_accel_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11,model_vel_int_x,model_vel_int_y,model_vel_int_z,model_motor_speed_0,model_motor_speed_1,model_motor_speed_2,model_motor_speed_3,model_acc_bias_x,model_acc_bias_y,model_acc_bias_z,model_acc_nominal_x,model_acc_nominal_y,model_acc_nominal_z,model_acc_measured_x,model_acc_measured_y,model_acc_measured_z
0,0.999851,-0.0095384,-0.0139296,-0.00371483,0.00206366,-0.0149806,0.0252391,-0.170978,0.0685851,-0.935745,0.0833618,0.0246481,-0.0482025,0.110787,0.0568646,-0.998468,-0.000130341,0.163107,0.0235371,-0.998856,-0.000238824,0.0906061,-0.0101082,-0.999172,-5.62361e-05,0.0999405,0.0252542,-1.00126,0.000200644,0.0963994,-0.007969,-1.00038,-2.53511e-05,0.14926,-0.0134884,-1.00101,-5.23222e-05,0.0741223,-0.00324564,-1.0006,3.66118e-05,0.109767,0.0302723,-0.999557,-0.000135175,0.0608535,0.0214424,-1.00029,8.13481e-05,0.0836532,-0.0216239,-1.00077,-0.00016271,0.124287,0.0279345,-0.999907,9.86703e-06,0.100237,-0.0144238,-0.999595,-1.05958e-05,0.124176,0.0230938,-0.998916,0.00014474,0.0785963,-0.0103698,-0.999577,3.41073e-05,0.112124,-0.0266457,-1.00087,-5.40443e-05,0.118504,-0.013995,-1.00109,2.41523e-05,0.129017,-0.00760827,-1.00008,-2.39155e-05,0.128371,0.012889,-0.999005,-4.20798e-05,0.0859716,-0.046966,-1.00102,5.8743e-05,0.120964,0.0228564,-1.00016,7.01314e-05,0.0757206,0.0230135,-1.00033,-9.98174e-05,0.0654439,0.0125243,-1.00027,0.000304037,0.0831723,0.0243982,-0.999558,-0.000150113,0.0426562,-0.00997345,-1.00029,0.000243513,0.0683528,-0.0105328,-1.00057,4.98994e-06,0.0690018,0.000667237,-0.999695,-2.03225e-05,0.0629869,0.0288251,-0.999317,0.000101021,0.0909199,-0.0150016,-1.00088,-5.02139e-05,0.122837,0.0278395,-1.00319,8.47292e-05,0.0771748,-0.00599082,-1.00034,-0.000186147,0.0830763,-0.000968398,-0.999783,-8.14639e-05,0.0808316,-0.0117025,-1.00055,-0.000152808,0.0919145,0.00993341,-1.001,-7.24995e-06,0.0746056,-0.00902058,-1.00206,-6.7041e-05,0.0770217,-0.0254318,-1.0003,0.000231946,0.0619518,0.0285495,-0.999528,0.000167557,0.0256284,0.0255482,-1.00212,6.88703e-06,0.0735629,0.0061883,-1.00141,0.000121928,0.0551697,0.00300571,-0.997899,-8.7153e-05,0.0542039,-0.0166762,-0.998528,-0.000174182,0.0320793,-0.0570082,-1.00114,6.88978e-05,0.0237654,-0.0273739,-1.00094,6.77894e-05,0.0675073,-0.00887473,-0.998842,7.62509e-05,0.0283353,-0.0168826,-1.00021,1.83183e-05,0.0153561,-0.0203992,-1.0005,0.000204419,0.0313664,0.000608078,-0.999225,-6.97573e-05,0.0719734,0.00474433,-1.00008,-0.000137076,0.031027,0.0327193,-0.998629,-8.83937e-05,0.0526647,-0.0201293,-0.998043,0.000142433,0.0299146,0.0194894,-1.00018,8.45816e-05,0.0256124,0.0193668,-0.999542,2.62007e-05,0.0304749,0.0117608,-0.999989,0.000201116,0.00682364,0.00951148,-0.998225,7.88282e-06,0.0226226,0.00677508,-1.00033,0.00014947,0.0211373,-0.00238022,-0.998102,0.000174139,0.010534,-0.0190011,-1.00056,0.000112597,0.0241253,0.018031,-0.999808,5.87775e-05,-0.0156393,-0.00587478,-1.00024,7.03069e-05,0.0103682,0.0273463,-0.998977,0.000113197,0.0215084,0.00616323,-0.999831,0.000118198,-0.00641791,0.00748697,-1.00066,-6.11576e-06,-0.00125635,-0.00771811,-1.00053,-0.000165166,0.0197543,-0.0141062,-0.999605,-9.57132e-05,0.0295746,0.0126654,-1.00221,-7.35373e-05,-0.00648673,-0.0116621,-0.998903,-0.000107464,-0.00931165,0.00633595,-0.998056,0.000141185,0.00620071,0.0127443,-1.00015,-0.000123379,-0.0159552,-0.00894999,-1.00005,-7.07296e-05,0.0285668,0.00224661,-0.999372,-0.000131113,0.41288,0.00780722,-0.999826,-5.57145e-05,0.7,0,-1,0.153513,-0.0626442,-0.065766,0.150091,-0.243032,3.63086,0.999892,-0.0123715,-0.00767471,-0.00201041,-0.0127045,0.0534491,0.0100707,0,0,-0.413979,0.45,0,5,0.784122,0,0,0,0.0332012,0.192294,0.00641789,-0.91626,0.897294,0.20132,0.0333078,0.214575,0.00768608,0.549194,0.293034,0.580647,0.230845,nan,nan,nan,nan,nan,nan,nan,nan,0.331455,0.0266622,3.70111,716.77,412.97,750.394,331.164,0,0,0,0.25118,-0.173372,0.771418,0,0,0
0.02,0.999849,-0.0101462,-0.0137633,-0.00311736,-0.0465564,0.0373565,0.0204226,-0.166545,0.067377,-0.935013,0.0873671,0.00897152,-0.0531584,0.321559,0.014699,-0.99862,-0.000190394,0.248323,-0.00158423,-0.998328,-1.28752e-07,0.188488,0.0033767,-1.00012,0.000182891,0.226891,0.0287299,-1.00001,4.28305e-06,0.260235,0.00468835,-1.00175,-4.52799e-05,0.193111,-0.0309353,-1.0012,3.84338e-05,0.172002,0.0438722,-0.998803,-0.000254687,0.148498,0.0250296,-1.00123,0.00022118,0.221989,-0.0261818,-1.00142,-0.000158083,0.227598,0.0277764,-1.00068,-7.88341e-05,0.203679,-0.0124065,-0.997839,4.83381e-05,0.207629,-0.00253794,-0.999041,0.000261689,0.199964,0.0126484,-1.00039,-4.0686e-05,0.215004,0.00176215,-1.00037,-0.000117076,0.230699,0.0226963,-1.00362,0.000103824,0.238708,0.0103112,-0.999723,-3.79426e-06,0.224874,0.0198024,-0.998596,-9.14454e-05,0.21438,-0.0448378,-1.00072,0.000159141,0.214754,0.0400745,-1.00177,-9.55986e-06,0.184304,0.0364077,-1.00094,-0.000122032,0.126113,-0.00593169,-0.997131,0.000334507,0.212807,0.0211788,-0.99915,-7.28079e-05,0.169098,0.0131566,-1.00028,0.000199862,0.18005,-0.00934611,-0.999178,1.27786e-05,0.175967,-0.0103282,-0.99951,-8.80075e-05,0.131228,0.02972,-0.998308,1.85574e-05,0.203031,-0.00296152,-1.00268,-7.61683e-05,0.192891,0.0210091,-1.00342,0.000170068,0.192341,-0.00127523,-0.999813,-7.65262e-05,0.19966,0.00954935,-0.99909,-5.51089e-05,0.16088,-0.0297966,-0.999166,-0.0001139,0.221787,0.011614,-1.00019,-0.000110652,0.159919,-0.0213193,-1.0028,-0.000212185,0.126955,-0.0452319,-0.999756,4.66454e-05,0.137993,0.0259542,-0.999292,-7.073e-05,0.105294,0.0472254,-1.00138,1.35251e-05,0.16949,0.00942157,-1.00331,0.000284936,0.114526,-0.0168872,-0.999441,-8.45863e-05,0.116317,-0.0385275,-0.99841,-6.3647e-05,0.0656337,-0.0459193,-0.999653,-8.43483e-05,0.100153,-0.0373868,-1.00196,0.000116353,0.136502,-0.0216217,-0.999682,0.000139448,0.11181,-0.0305163,-1.00085,8.07565e-05,0.0897576,-0.0280721,-0.999863,0.000268284,0.0829917,0.00343634,-0.997526,-1.87829e-05,0.110082,-0.0277387,-1.00214,-0.000142367,0.070558,-0.0149776,-0.998309,-0.000101524,0.0893859,0.0142026,-0.997233,0.000124457,0.0674581,-0.00208502,-1.00118,0.00012333,0.0509511,-0.00261705,-0.999494,-3.07581e-05,0.0624274,-0.00905398,-1.00004,0.0003672,0.0220752,0.0487645,-0.995853,-0.000105075,0.0744492,0.00515536,-0.999532,0.000103788,0.0696995,0.00492837,-0.997883,9.51246e-05,0.075162,-0.0368881,-0.999859,0.000216244,0.0543269,0.00953711,-1.00216,-4.50862e-05,0.0300331,-0.01267,-1.00203,-2.23249e-05,0.0624033,0.00146935,-0.998609,0.000205467,0.0410379,0.0270882,-0.9989,0.00021777,0.00358876,-0.0165873,-1.00147,-7.17039e-05,0.0132865,0.000770067,-1.00195,7.48484e-07,0.0186932,0.00899545,-0.998753,-1.58455e-05,0.0180697,0.0344886,-1.00182,-0.000208206,0.00825577,-0.0254606,-0.997267,0.000201098,-0.0464325,0.00951026,-0.997232,0.000240259,-0.00382066,0.0188923,-1.00037,8.23925e-06,-0.00455614,-0.00549627,-0.999513,7.31653e-05,0.0644867,0.0189718,-0.999393,-0.000121646,0.423327,0.0163929,-0.998875,-5.54849e-05,0.597203,0.00542371,-1.00117,6.21095e-05,0.7,0,-1,0.152208,-0.0623212,-0.0657451,0.18846,-0.142407,3.6316,0.999926,-0.00723943,-0.00962025,-0.00198491,0.0377734,0.0305345,0.00492983,0,0,-0.411928,0.45,0,5,0.784122,0,0,0,0.0334958,0.192845,0.00633056,1.43612,0.241743,0.179176,0.0414569,0.188484,0.00474828,0.520544,0.312807,0.569403,0.244958,nan,nan,nan,nan,nan,nan,nan,nan,0.27178,-0.00190301,3.68195,708.984,438.149,747.43,349.878,-0.00513853,-0.0597102,-0.0895276,0.251651,-0.186728,0.647482,0.200265,-0.78383,-0.247794
0.04,0.999862,-0.0109205,-0.0122343,-0.00255327,0.00116089,0.0440831,0.0269213,-0.16297,0.0662938,-0.93431,0.0856974,0.0209433,-0.0612994,0.341565,-0.042284,-0.998339,-5.82416e-05,0.313159,-0.0128769,-1.00029,0.000236541,0.35202,0.0467125,-0.998899,0.000173589,0.369545,-0.00855258,-0.999116,-1.87633e-05,0.317966,-0.0217892,-0.999535,-2.08838e-06,0.292097,0.0234913,-0.999773,-0.00043144,0.298072,0.0407938,-1.00177,0.000167468,0.335885,-0.0251295,-1.00164,-0.000133504,0.324952,0.0460658,-1.00117,9.64634e-06,0.314633,-0.00384685,-0.996018,-0.000134792,0.342926,0.00169705,-0.998216,0.00023977,0.27758,-0.00743993,-0.999821,-0.000163592,0.299995,0.00204856,-0.99849,7.13826e-05,0.330209,0.0471154,-1.00359,0.000150486,0.334242,0.0419902,-1.00017,4.46626e-05,0.325026,-0.00672102,-0.999266,-0.00012352,0.296091,-0.0337846,-0.998626,0.000321419,0.325634,0.0268198,-1.00187,2.09513e-05,0.257826,-0.00243374,-1.00121,-8.82659e-05,0.221593,-0.00524526,-0.996825,0.000488679,0.278206,0.0391462,-0.999366,-3.32321e-05,0.259445,0.0459757,-1.00183,4.16269e-05,0.261829,0.02117,-0.998033,-0.00014185,0.311604,-0.0365046,-1.00086,-4.14491e-05,0.199001,0.00925893,-0.998112,-0.000118802,0.335487,0.0289216,-1.00321,3.27756e-05,0.329287,-0.0104227,-1.00198,0.000294659,0.263265,-0.0151192,-1.00124,-0.000123919,0.268368,0.00952086,-1.00098,1.26566e-06,0.23455,0.0268,-0.999951,-9.91138e-05,0.305611,0.0376636,-0.998551,-0.000251868,0.262528,-0.0178796,-1.00307,-1.77532e-05,0.248337,0.0045108,-0.999499,-6.67765e-05,0.228649,0.0411965,-0.999712,-0.000104463,0.186095,0.03141,-1.00118,-3.567e-05,0.241055,0.0217989,-1.00319,0.000353532,0.209649,-0.0163596,-1.00095,-0.00010925,0.202476,-0.0654978,-0.9983,5.33627e-05,0.152823,-0.0808652,-1.00129,-2.88286e-05,0.181584,-0.0266013,-1.00325,0.000188811,0.200129,-0.0302005,-0.997805,3.2675e-05,0.18046,-0.0269793,-1.00077,5.27615e-05,0.168812,-0.0286776,-0.999976,0.000271984,0.13157,-0.0168264,-0.997274,1.74943e-06,0.148922,-0.018649,-1.00157,-0.000260966,0.148008,-0.0508265,-0.998624,-0.000146448,0.0951305,0.00709029,-0.996409,9.1296e-06,0.112443,0.000200973,-1.00206,0.000103638,0.0621434,0.020524,-1.00061,-0.000180336,0.0773301,-0.00482934,-0.999568,0.0003315,0.0463941,0.0520949,-0.996434,-0.00017321,0.100957,0.0292965,-0.997916,7.92496e-05,0.110605,-0.0214134,-0.998829,0.000307386,0.0971383,-0.0322216,-1.00033,0.000216704,0.0431026,0.0330585,-1.00321,-0.000101134,0.0798045,0.0336324,-1.00116,-6.78417e-05,0.0856111,0.0230481,-0.996758,0.000234472,0.0626662,-0.00394015,-1.00008,0.000315067,0.0174254,0.00310027,-1.00217,-6.87201e-05,0.00642476,0.00669237,-1.00142,-4.33289e-05,0.052998,0.0214178,-0.997204,5.31376e-05,0.0442619,0.0350511,-1.00127,-0.000152063,0.0169224,-0.0215934,-0.996456,0.000386578,-0.0270384,-0.00308163,-0.998488,0.00032316,0.014966,0.0465693,-1.00079,7.31408e-05,-0.0121319,0.0143081,-1.00083,0.000267157,0.0977416,0.013824,-1.0013,-0.000141056,0.418492,0.0208852,-0.998138,-0.000196362,0.611426,-0.00392196,-1.00121,8.61096e-05,0.643649,0.00152873,-1.00241,0.00011905,0.7,0,-1,0.150083,-0.0617146,-0.0656654,0.131263,-0.0941589,3.63835,0.999964,-0.0047864,-0.00670005,-0.00194744,-0.00443026,0.0408344,0.0029053,0,0,-0.410088,0.45,0,5,0.784122,0,0,0,0.0340505,0.19262,0.00620836,-0.343577,-0.569349,-0.118723,0.0279003,0.194959,0.00376609,0.531888,0.295819,0.563538,0.249108,nan,nan,nan,nan,nan,nan,nan,nan,0.126859,0.116074,3.65582,706.236,432.783,743.646,355.477,-0.0356904,0.0200699,-0.201766,0.222034,-0.199211,0.715334,-0.0834852,0.59859,-0.407051
0.06,0.999863,-0.0109849,-0.0121208,-0.00248574,-0.0146896,0.0247492,0.0164436,-0.162288,0.0660984,-0.934247,0.0872393,0.0232083,-0.0648499,0.478078,-0.0379892,-0.999175,0.000114544,0.468577,0.0209736,-1.00017,0.00017296,0.478055,-0.0415654,-0.997427,0.00010463,0.419173,-0.0385924,-0.998192,-0.000198316,0.381851,0.00172637,-0.99887,-0.000358,0.372637,0.0287367,-1.00206,0.000224139,0.443279,-0.0321391,-1.00145,-0.000105067,0.441255,0.0124536,-1.00076,-0.000214663,0.417496,0.00516423,-0.994873,-0.000154129,0.464572,-0.000685534,-1.0006,0.000226449,0.378476,0.0176265,-0.997589,-0.000335694,0.397412,-0.013594,-0.999112,3.40036e-05,0.414254,0.0489293,-1.00398,0.000119568,0.422251,0.0618889,-1.00102,5.54118e-05,0.442772,-0.0122772,-1.00096,-0.000124541,0.382263,-0.0244453,-0.998011,0.00040147,0.402187,0.00281078,-1.00366,-8.79771e-05,0.342703,-0.0233639,-1.00069,1.902e-05,0.34751,-0.00188298,-0.995463,0.000328094,0.378444,0.0610046,-0.997252,7.0175e-06,0.372266,0.0576843,-1.00322,0.000165497,0.368712,0.0318672,-0.997401,-0.00011722,0.39339,0.0112932,-1.00123,0.000113569,0.325814,0.00255486,-0.997322,-1.45557e-05,0.441078,0.0221353,-1.00013,-5.3341e-05,0.454886,-0.0402931,-1.00208,0.000292196,0.360554,-0.0430013,-1.00211,-0.000274205,0.359755,0.0100826,-0.999501,-6.96411e-05,0.336478,0.0345773,-1.00124,-0.000223539,0.394123,0.0492721,-0.997438,-0.000303981,0.370168,0.0153566,-1.00178,6.01528e-05,0.337035,0.039358,-0.999519,-3.16895e-05,0.31138,0.089291,-1.00079,-0.000172526,0.242719,0.0126773,-1.00146,0.000115931,0.300168,0.0102998,-1.00515,0.000294442,0.275701,-0.0106225,-0.999957,-5.12765e-05,0.300288,-0.0643559,-0.99902,0.00010786,0.235115,-0.0674889,-1.00171,-9.48152e-05,0.270518,-0.0492433,-1.0052,0.000131823,0.257768,0.00143771,-0.997768,-3.36522e-06,0.242509,-0.0156002,-1.00116,-5.11999e-05,0.219083,0.00932942,-0.999838,0.000485781,0.159042,-0.0289883,-0.995441,-5.59447e-05,0.197072,-0.0374788,-1.00183,0.000156158,0.154374,0.00365083,-0.998129,-7.90555e-05,0.151226,-0.0151779,-0.997101,-9.05178e-05,0.138077,-0.00603034,-1.00124,0.00019738,0.107127,0.0234558,-1.00261,-6.53891e-05,0.118017,-0.0261218,-0.998929,0.000290988,0.0996337,0.0402967,-0.996807,-0.00016544,0.131828,0.0230598,-0.997217,-0.000208223,0.16771,-0.0138619,-0.998977,0.000424184,0.0983496,-0.0409019,-1.00148,0.000241587,0.0634282,0.0501848,-1.00359,-0.000183652,0.0792096,0.0168601,-1.00019,7.2839e-05,0.0660668,0.0191357,-0.997269,0.000105866,0.0962929,-0.00614174,-0.999345,0.00039743,0.0482453,0.0186029,-1.00146,-0.00022846,0.0441027,-0.000532706,-1.00097,-7.62062e-05,0.0972682,0.00486189,-0.99753,0.000204132,0.0338583,0.0275278,-1.00144,-0.000224002,0.027713,-0.00687263,-0.995862,0.000454976,-0.0290899,-0.00352886,-0.998528,0.000324009,0.00793945,0.0614501,-0.999865,0.000209082,-0.0170559,0.0138796,-1.00086,0.000358837,0.109503,0.034409,-1.0007,-0.00010498,0.409223,0.0481427,-0.998235,-0.000239146,0.610491,-0.0251582,-1.00068,0.000114475,0.659501,-0.00578565,-1.00167,6.46366e-05,0.698827,0.00473974,-1.00138,0.000140029,0.7,0,-1,0.148599,-0.0612859,-0.0657111,0.138657,-0.168386,3.6292,0.999936,-0.00856903,-0.00708462,-0.00197611,0.0273989,0.0180285,0.0011624,0,0,-0.409411,0.45,0,5,0.784122,0,0,0,0.0340271,0.192658,0.00619338,0.449737,0.200069,-0.514145,0.0283836,0.195579,0.00367052,0.531315,0.295053,0.56384,0.24785,nan,nan,nan,nan,nan,nan,nan,nan,0.0982645,0.0369273,3.63264,704.014,428.506,740.882,355.071,-0.0497987,0.0512667,-0.298511,0.218175,-0.198718,0.789927,0.0770919,0.113251,-0.177525
0.08,0.99987,-0.0106667,-0.0118678,-0.00220909,0.022071,0.00642363,0.00844472,-0.159498,0.0654033,-0.934308,0.0826899,0.0121236,-0.0678064,0.652194,0.0206171,-1.00266,0.000111338,0.60514,-0.0110779,-0.995932,0.000163427,0.54756,-0.0354378,-0.999158,-0.000213539,0.479971,0.0176996,-0.996739,-0.000370534,0.477306,0.0166083,-1.00202,0.000218931,0.520058,-0.044824,-1.0022,-0.000124736,0.540172,-0.0136352,-1.00143,-0.000348943,0.54836,0.0555515,-0.996378,-0.000119474,0.544781,0.0122522,-1.00109,0.000207064,0.454009,0.0179797,-0.995655,-0.000297125,0.529945,-0.012593,-0.998507,8.56407e-05,0.527646,0.0453399,-1.00178,0.000217509,0.472701,0.0360994,-1.00006,7.27838e-05,0.549253,-0.0289187,-1.00057,-4.69702e-06,0.478943,0.00152385,-0.998632,0.000569863,0.507006,0.0197341,-1.00379,-0.00015967,0.409633,-0.0174702,-1.00082,0.000123543,0.417425,0.0113444,-0.995755,9.35115e-05,0.46215,0.0532823,-0.998528,-0.000116924,0.434271,0.058945,-1.00347,0.000428459,0.469265,0.0413288,-0.997957,-0.000318518,0.453403,0.0106153,-1.00245,9.54906e-06,0.430974,0.0167486,-0.997171,-0.000116568,0.511451,0.0456502,-1.00009,-4.39227e-05,0.559603,-0.0287063,-1.00056,0.000214812,0.456936,-0.0328487,-1.00192,-0.000382616,0.423094,0.00377031,-0.999796,-0.000398999,0.404227,0.0400207,-0.999768,-0.000277133,0.428616,0.0641543,-0.998584,-0.000146365,0.452893,0.0683385,-1.00067,0.000249912,0.422819,-0.00799024,-0.999756,0.000195735,0.378053,0.0882007,-1.00042,-0.000171004,0.342119,0.0104194,-1.00088,0.000202691,0.359024,0.0148852,-1.00451,0.000211649,0.374137,-0.0143983,-0.999952,-6.24972e-05,0.395616,-0.0540049,-0.999428,9.92257e-05,0.320928,-0.0581625,-1.00081,-4.19847e-06,0.325323,-0.0551766,-1.00661,0.000176966,0.330044,0.0230967,-0.996778,0.000140206,0.290768,-0.0043695,-1.00305,-0.000251479,0.285202,-0.0381302,-1.00014,0.000510197,0.219909,-0.0232639,-0.997585,5.15045e-05,0.238882,-0.0324719,-1.00133,0.000122869,0.187618,-0.0106303,-0.999307,-7.10325e-05,0.213269,-0.0144473,-0.997941,-0.000214738,0.17094,0.0208326,-1.0009,4.2604e-05,0.168236,0.0358871,-1.00463,-4.26153e-05,0.187493,0.00941656,-0.999066,0.00012114,0.155322,0.0409161,-0.995995,-0.000195252,0.182059,-0.0101043,-0.997201,-7.35101e-05,0.175155,-0.0232501,-0.999961,0.000672404,0.147759,-0.0299107,-0.999562,0.000349822,0.116296,0.0384082,-1.00314,-0.000215048,0.138784,0.030454,-1.00054,3.32227e-05,0.0771588,0.0526296,-0.996835,0.000165756,0.138912,0.0103087,-0.998478,0.000490169,0.0551069,0.0197741,-1.00277,-0.000175838,0.0647169,0.01938,-1.00109,-0.000122381,0.108721,-0.00343301,-0.995657,0.000325391,0.0074301,0.0186643,-1.00106,-0.000105374,0.0503116,0.0425858,-0.996802,0.000592695,-0.046169,-0.00813493,-0.998425,0.000273714,0.0536774,0.0571797,-0.99956,0.000124472,-0.0316159,0.0315283,-1.00412,0.00038129,0.145394,0.0171076,-1.00132,-2.85167e-05,0.379917,0.0307109,-0.995896,-3.73979e-05,0.59674,-0.0208063,-0.999401,0.000221911,0.679247,0.0184508,-1.00168,0.000309194,0.729793,0.0262357,-1.00213,6.4973e-05,0.702647,-0.0134049,-1.00187,0.00010662,0.7,0,-1,0.147213,-0.0610009,-0.0656664,0.184292,-0.174135,3.63729,0.999914,-0.00885763,-0.00941193,-0.00199867,0.0395805,0.0320253,0.00114642,0,0,-0.408912,0.45,0,5,0.784122,0,0,0,0.0339952,0.1927,0.00617923,0.61598,1.26029,-0.373054,0.0343471,0.189495,0.00359675,0.527252,0.298454,0.569155,0.242139,nan,nan,nan,nan,nan,nan,nan,nan,0.0882508,-0.04835,3.62873,701.236,426.38,740.216,352.88,-0.0937831,0.0150162,-0.397762,0.212377,-0.191732,0.844687,-0.227467,-0.554238,-0.147824
