t,cur_e0,cur_e1,cur_e2,cur_e3,cur_wx,cur_wy,cur_wz,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,input_1,input_2,input_3,input_4,t_pred_1,1e0,1e1,1e2,1e3,1wx,1wy,1wz,1x,1y,1z,1vx,1vy,1vz,t_pred_2,2e0,2e1,2e2,2e3,2wx,2wy,2wz,2x,2y,2z,2vx,2vy,2vz,t_pred_3,3e0,3e1,3e2,3e3,3wx,3wy,3wz,3x,3y,3z,3vx,3vy,3vz,t_pred_4,4e0,4e1,4e2,4e3,4wx,4wy,4wz,4x,4y,4z,4vx,4vy,4vz,t_pred_5,5e0,5e1,5e2,5e3,5wx,5wy,5wz,5x,5y,5z,5vx,5vy,5vz,t_pred_6,6e0,6e1,6e2,6e3,6wx,6wy,6wz,6x,6y,6z,6vx,6vy,6vz,t_pred_7,7e0,7e1,7e2,7e3,7wx,7wy,7wz,7x,7y,7z,7vx,7vy,7vz,t_pred_8,8e0,8e1,8e2,8e3,8wx,8wy,8wz,8x,8y,8z,8vx,8vy,8vz,t_pred_9,9e0,9e1,9e2,9e3,9wx,9wy,9wz,9x,9y,9z,9vx,9vy,9vz,t_pred_10,10e0,10e1,10e2,10e3,10wx,10wy,10wz,10x,10y,10z,10vx,10vy,10vz,t_pred_11,11e0,11e1,11e2,11e3,11wx,11wy,11wz,11x,11y,11z,11vx,11vy,11vz,t_pred_12,12e0,12e1,12e2,12e3,12wx,12wy,12wz,12x,12y,12z,12vx,12vy,12vz,t_pred_13,13e0,13e1,13e2,13e3,13wx,13wy,13wz,13x,13y,13z,13vx,13vy,13vz,t_pred_14,14e0,14e1,14e2,14e3,14wx,14wy,14wz,14x,14y,14z,14vx,14vy,14vz,t_pred_15,15e0,15e1,15e2,15e3,15wx,15wy,15wz,15x,15y,15z,15vx,15vy,15vz,t_pred_16,16e0,16e1,16e2,16e3,16wx,16wy,16wz,16x,16y,16z,16vx,16vy,16vz,t_pred_17,17e0,17e1,17e2,17e3,17wx,17wy,17wz,17x,17y,17z,17vx,17vy,17vz,t_pred_18,18e0,18e1,18e2,18e3,18wx,18wy,18wz,18x,18y,18z,18vx,18vy,18vz,t_pred_19,19e0,19e1,19e2,19e3,19wx,19wy,19wz,19x,19y,19z,19vx,19vy,19vz,t_pred_20,20e0,20e1,20e2,20e3,20wx,20wy,20wz,20x,20y,20z,20vx,20vy,20vz,t_pred_21,21e0,21e1,21e2,21e3,21wx,21wy,21wz,21x,21y,21z,21vx,21vy,21vz,t_pred_22,22e0,22e1,22e2,22e3,22wx,22wy,22wz,22x,22y,22z,22vx,22vy,22vz,t_pred_23,23e0,23e1,23e2,23e3,23wx,23wy,23wz,23x,23y,23z,23vx,23vy,23vz,t_pred_24,24e0,24e1,24e2,24e3,24wx,24wy,24wz,24x,24y,24z,24vx,24vy,24vz,t_pred_25,25e0,25e1,25e2,25e3,25wx,25wy,25wz,25x,25y,25z,25vx,25vy,25vz,t_pred_26,26e0,26e1,26e2,26e3,26wx,26wy,26wz,26x,26y,26z,26vx,26vy,26vz,t_pred_27,27e0,27e1,27e2,27e3,27wx,27wy,27wz,27x,27y,27z,27vx,27vy,27vz,t_pred_28,28e0,28e1,28e2,28e3,28wx,28wy,28wz,28x,28y,28z,28vx,28vy,28vz,t_pred_29,29e0,29e1,29e2,29e3,29wx,29wy,29wz,29x,29y,29z,29vx,29vy,29vz,t_pred_30,30e0,30e1,30e2,30e3,30wx,30wy,30wz,30x,30y,30z,30vx,30vy,30vz,t_pred_31,31e0,31e1,31e2,31e3,31wx,31wy,31wz,31x,31y,31z,31vx,31vy,31vz,t_pred_32,32e0,32e1,32e2,32e3,32wx,32wy,32wz,32x,32y,32z,32vx,32vy,32vz,t_pred_33,33e0,33e1,33e2,33e3,33wx,33wy,33wz,33x,33y,33z,33vx,33vy,33vz,t_pred_34,34e0,34e1,34e2,34e3,34wx,34wy,34wz,34x,34y,34z,34vx,34vy,34vz,t_pred_35,35e0,35e1,35e2,35e3,35wx,35wy,35wz,35x,35y,35z,35vx,35vy,35vz,t_pred_36,36e0,36e1,36e2,36e3,36wx,36wy,36wz,36x,36y,36z,36vx,36vy,36vz,t_pred_37,37e0,37e1,37e2,37e3,37wx,37wy,37wz,37x,37y,37z,37vx,37vy,37vz,t_pred_38,38e0,38e1,38e2,38e3,38wx,38wy,38wz,38x,38y,38z,38vx,38vy,38vz,t_pred_39,39e0,39e1,39e2,39e3,39wx,39wy,39wz,39x,39y,39z,39vx,39vy,39vz,t_pred_40,40e0,40e1,40e2,40e3,40wx,40wy,40wz,40x,40y,40z,40vx,40vy,40vz,t_pred_41,41e0,41e1,41e2,41e3,41wx,41wy,41wz,41x,41y,41z,41vx,41vy,41vz,t_pred_42,42e0,42e1,42e2,42e3,42wx,42wy,42wz,42x,42y,42z,42vx,42vy,42vz,t_pred_43,43e0,43e1,43e2,43e3,43wx,43wy,43wz,43x,43y,43z,43vx,43vy,43vz,t_pred_44,44e0,44e1,44e2,44e3,44wx,44wy,44wz,44x,44y,44z,44vx,44vy,44vz,t_pred_45,45e0,45e1,45e2,45e3,45wx,45wy,45wz,45x,45y,45z,45vx,45vy,45vz,t_pred_46,46e0,46e1,46e2,46e3,46wx,46wy,46wz,46x,46y,46z,46vx,46vy,46vz,t_pred_47,47e0,47e1,47e2,47e3,47wx,47wy,47wz,47x,47y,47z,47vx,47vy,47vz,t_pred_48,48e0,48e1,48e2,48e3,48wx,48wy,48wz,48x,48y,48z,48vx,48vy,48vz,t_pred_49,49e0,49e1,49e2,49e3,49wx,49wy,49wz,49x,49y,49z,49vx,49vy,49vz,t_pred_50,50e0,50e1,50e2,50e3,50wx,50wy,50wz,50x,50y,50z,50vx,50vy,50vz
0,0.999851,-0.011477,0.0123501,-0.00359862,9.36607e-05,-4.94578e-05,-0.000548437,0.118223,-0.0205972,-0.0472264,-0.00486492,-0.0218992,-0.0407449,4.56046,0.00214134,0.000588615,-0.000207589,0.02,0.999851,-0.0114759,0.0123494,-0.00360548,-4.27619e-10,-7.29907e-10,-7.91415e-12,0.118101,-0.0211447,-0.048245,-0.00606709,-0.0230083,0.155933,0.04,0.999851,-0.0114759,0.0123494,-0.00360548,-9.10683e-23,4.80889e-23,5.33258e-22,0.117949,-0.0217199,-0.0443467,-0.0072692,-0.0241174,0.352612,0.06,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.117768,-0.0223228,-0.0355314,-0.0084713,-0.0252264,0.54929,0.08,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.117556,-0.0229535,-0.0217991,-0.00967341,-0.0263355,0.745968,0.1,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.117314,-0.0236119,-0.00314994,-0.0108755,-0.0274445,0.942647,0.12,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.117042,-0.024298,0.0204162,-0.0120776,-0.0285535,1.13933,0.14,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.11674,-0.0250118,0.0488994,-0.0132797,-0.0296626,1.336,0.16,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.116408,-0.0257534,0.0822994,-0.0144818,-0.0307716,1.53268,0.18,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.116046,-0.0265227,0.120616,-0.0156839,-0.0318806,1.72936,0.2,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.115654,-0.0273197,0.16385,-0.0168861,-0.0329897,1.92604,0.22,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.115232,-0.0281444,0.212001,-0.0180882,-0.0340987,2.12272,0.24,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.11478,-0.0289969,0.265069,-0.0192903,-0.0352077,2.3194,0.26,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.114298,-0.0298771,0.323054,-0.0204924,-0.0363168,2.51607,0.28,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.113785,-0.030785,0.385956,-0.0216945,-0.0374258,2.71275,0.3,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.113243,-0.0317206,0.453775,-0.0228966,-0.0385348,2.90943,0.32,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.11267,-0.032684,0.526511,-0.0240987,-0.0396439,3.10611,0.34,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.112068,-0.0336751,0.604163,-0.0253008,-0.0407529,3.30279,0.36,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.111435,-0.0346939,0.686733,-0.0265029,-0.0418619,3.49947,0.38,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.110773,-0.0357405,0.77422,-0.027705,-0.042971,3.69614,0.4,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.11008,-0.0368148,0.866623,-0.0289071,-0.04408,3.89282,0.42,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.109358,-0.0379168,0.963944,-0.0301092,-0.045189,4.0895,0.44,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.108605,-0.0390465,1.06618,-0.0313113,-0.0462981,4.28618,0.46,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.107822,-0.0402039,1.17334,-0.0325134,-0.0474071,4.48286,0.48,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.107009,-0.0413891,1.28541,-0.0337155,-0.0485161,4.67953,0.5,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.106166,-0.042602,1.4024,-0.0349177,-0.0496252,4.87621,0.52,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.105293,-0.0438426,1.5243,-0.0361198,-0.0507342,5.07289,0.54,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.10439,-0.045111,1.65112,-0.0373219,-0.0518432,5.26957,0.56,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.103457,-0.0464071,1.78286,-0.038524,-0.0529523,5.46625,0.58,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.102494,-0.0477309,1.91952,-0.0397261,-0.0540613,5.66293,0.6,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.101501,-0.0490824,2.06109,-0.0409282,-0.0551703,5.8596,0.62,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.100478,-0.0504617,2.20758,-0.0421303,-0.0562794,6.05628,0.64,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0994247,-0.0518687,2.35899,-0.0433324,-0.0573884,6.25296,0.66,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0983414,-0.0533034,2.51531,-0.0445345,-0.0584974,6.44964,0.68,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.097228,-0.0547658,2.67655,-0.0457366,-0.0596065,6.64632,0.7,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0960846,-0.056256,2.84271,-0.0469387,-0.0607155,6.84299,0.72,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0949111,-0.0577739,3.01379,-0.0481408,-0.0618245,7.03967,0.74,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0937076,-0.0593195,3.18978,-0.0493429,-0.0629336,7.23635,0.76,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.092474,-0.0608928,3.37069,-0.050545,-0.0640426,7.43303,0.78,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0912104,-0.0624939,3.55651,-0.0517471,-0.0651516,7.62971,0.8,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0899167,-0.0641227,3.74726,-0.0529492,-0.0662607,7.82639,0.82,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.088593,-0.0657792,3.94292,-0.0541514,-0.0673697,8.02306,0.84,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0872392,-0.0674634,4.14349,-0.0553535,-0.0684787,8.21974,0.86,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0858554,-0.0691754,4.34899,-0.0565556,-0.0695878,8.41642,0.88,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0844415,-0.0709151,4.5594,-0.0577577,-0.0706968,8.6131,0.9,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0829975,-0.0726825,4.77472,-0.0589598,-0.0718058,8.80978,0.92,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0815235,-0.0744777,4.99497,-0.0601619,-0.0729149,9.00645,0.94,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0800195,-0.0763005,5.22013,-0.061364,-0.0740239,9.20313,0.96,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0784854,-0.0781511,5.45021,-0.0625661,-0.075133,9.39981,0.98,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.0769212,-0.0800295,5.6852,-0.0637682,-0.076242,9.59649,1,0.999851,-0.0114759,0.0123494,-0.00360548,0,0,0,0.075327,-0.0819355,5.92511,-0.0649703,-0.077351,9.79317
0.02,0.999851,-0.0114755,0.0123514,-0.00360299,-0.00176893,0.000615788,-0.000814586,0.118261,-0.0205514,-0.0471592,-0.00465848,-0.0217891,-0.0404787,8.46474,-0.00110761,0.000829467,0.000758727,0.04,0.999851,-0.0114977,0.0123591,-0.00361298,7.90795e-09,2.04753e-08,-1.86103e-09,0.118145,-0.0210961,-0.0481712,-0.00689011,-0.0238475,0.114688,0.06,0.999851,-0.0114977,0.0123591,-0.00361298,6.00731e-19,-2.09123e-19,2.76635e-19,0.117973,-0.0216923,-0.0453039,-0.00912314,-0.0259099,0.269855,0.08,0.999851,-0.0114977,0.0123591,-0.00361298,9.12018e-40,2.36141e-39,-2.14631e-40,0.117745,-0.02234,-0.0385576,-0.0113562,-0.0279723,0.425023,0.1,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.117461,-0.0230393,-0.027932,-0.0135892,-0.0300347,0.58019,0.12,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.117121,-0.0237902,-0.0134273,-0.0158222,-0.0320971,0.735357,0.14,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.116725,-0.0245926,0.00495667,-0.0180553,-0.0341595,0.890524,0.16,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.116274,-0.0254466,0.0272198,-0.0202883,-0.0362219,1.04569,0.18,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.115767,-0.0263522,0.0533621,-0.0225213,-0.0382843,1.20086,0.2,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.115204,-0.0273093,0.0833835,-0.0247544,-0.0403467,1.35603,0.22,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.114585,-0.028318,0.117284,-0.0269874,-0.042409,1.51119,0.24,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.11391,-0.0293782,0.155064,-0.0292204,-0.0444714,1.66636,0.26,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.11318,-0.03049,0.196723,-0.0314535,-0.0465338,1.82153,0.28,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.112393,-0.0316533,0.242261,-0.0336865,-0.0485962,1.97669,0.3,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.111551,-0.0328682,0.291678,-0.0359196,-0.0506586,2.13186,0.32,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.110653,-0.0341347,0.344975,-0.0381526,-0.052721,2.28703,0.34,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.109699,-0.0354527,0.402151,-0.0403856,-0.0547834,2.4422,0.36,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.10869,-0.0368223,0.463206,-0.0426187,-0.0568458,2.59736,0.38,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.107624,-0.0382434,0.52814,-0.0448517,-0.0589082,2.75253,0.4,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.106503,-0.0397161,0.596953,-0.0470847,-0.0609706,2.9077,0.42,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.105326,-0.0412404,0.669645,-0.0493178,-0.063033,3.06286,0.44,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.104093,-0.0428162,0.746217,-0.0515508,-0.0650954,3.21803,0.46,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.102804,-0.0444436,0.826668,-0.0537838,-0.0671578,3.3732,0.48,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.10146,-0.0461226,0.910998,-0.0560169,-0.0692201,3.52836,0.5,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.100059,-0.0478531,0.999207,-0.0582499,-0.0712825,3.68353,0.52,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0986029,-0.0496351,1.0913,-0.0604829,-0.0733449,3.8387,0.54,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0970909,-0.0514688,1.18726,-0.062716,-0.0754073,3.99387,0.56,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.095523,-0.0533539,1.28711,-0.064949,-0.0774697,4.14903,0.58,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0938992,-0.0552907,1.39084,-0.0671821,-0.0795321,4.3042,0.6,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0922197,-0.057279,1.49844,-0.0694151,-0.0815945,4.45937,0.62,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0904843,-0.0593189,1.60992,-0.0716481,-0.0836569,4.61453,0.64,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0886931,-0.0614103,1.72529,-0.0738812,-0.0857193,4.7697,0.66,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0868461,-0.0635533,1.84453,-0.0761142,-0.0877817,4.92487,0.68,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0849432,-0.0657478,1.96765,-0.0783472,-0.0898441,5.08004,0.7,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0829845,-0.0679939,2.09465,-0.0805803,-0.0919065,5.2352,0.72,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.08097,-0.0702916,2.22553,-0.0828133,-0.0939689,5.39037,0.74,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0788997,-0.0726408,2.36029,-0.0850463,-0.0960313,5.54554,0.76,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0767735,-0.0750416,2.49893,-0.0872794,-0.0980937,5.7007,0.78,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0745916,-0.0774939,2.64145,-0.0895124,-0.100156,5.85587,0.8,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0723537,-0.0799978,2.78784,-0.0917455,-0.102218,6.01104,0.82,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0700601,-0.0825533,2.93812,-0.0939785,-0.104281,6.16621,0.84,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0677106,-0.0851603,3.09228,-0.0962115,-0.106343,6.32137,0.86,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0653054,-0.0878189,3.25031,-0.0984446,-0.108406,6.47654,0.88,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0628442,-0.090529,3.41222,-0.100678,-0.110468,6.63171,0.9,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0603273,-0.0932907,3.57802,-0.102911,-0.11253,6.78687,0.92,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0577545,-0.096104,3.74769,-0.105144,-0.114593,6.94204,0.94,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0551259,-0.0989688,3.92124,-0.107377,-0.116655,7.09721,0.96,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0524415,-0.101885,4.09867,-0.10961,-0.118718,7.25238,0.98,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0497013,-0.104853,4.27998,-0.111843,-0.12078,7.40754,1,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0469052,-0.107873,4.46517,-0.114076,-0.122842,7.56271,1.02,0.999851,-0.0114977,0.0123591,-0.00361298,0,0,0,0.0440533,-0.110944,4.65424,-0.116309,-0.124905,7.71788
