t,cur_e0,cur_e1,cur_e2,cur_e3,cur_wx,cur_wy,cur_wz,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,input_1,input_2,input_3,input_4,target_x,target_y,target_z,t_pred_1,1e0,1e1,1e2,1e3,1wx,1wy,1wz,1x,1y,1z,1vx,1vy,1vz,t_pred_2,2e0,2e1,2e2,2e3,2wx,2wy,2wz,2x,2y,2z,2vx,2vy,2vz,t_pred_3,3e0,3e1,3e2,3e3,3wx,3wy,3wz,3x,3y,3z,3vx,3vy,3vz,t_pred_4,4e0,4e1,4e2,4e3,4wx,4wy,4wz,4x,4y,4z,4vx,4vy,4vz,t_pred_5,5e0,5e1,5e2,5e3,5wx,5wy,5wz,5x,5y,5z,5vx,5vy,5vz,t_pred_6,6e0,6e1,6e2,6e3,6wx,6wy,6wz,6x,6y,6z,6vx,6vy,6vz,t_pred_7,7e0,7e1,7e2,7e3,7wx,7wy,7wz,7x,7y,7z,7vx,7vy,7vz,t_pred_8,8e0,8e1,8e2,8e3,8wx,8wy,8wz,8x,8y,8z,8vx,8vy,8vz,t_pred_9,9e0,9e1,9e2,9e3,9wx,9wy,9wz,9x,9y,9z,9vx,9vy,9vz,t_pred_10,10e0,10e1,10e2,10e3,10wx,10wy,10wz,10x,10y,10z,10vx,10vy,10vz,t_pred_11,11e0,11e1,11e2,11e3,11wx,11wy,11wz,11x,11y,11z,11vx,11vy,11vz,t_pred_12,12e0,12e1,12e2,12e3,12wx,12wy,12wz,12x,12y,12z,12vx,12vy,12vz,t_pred_13,13e0,13e1,13e2,13e3,13wx,13wy,13wz,13x,13y,13z,13vx,13vy,13vz,t_pred_14,14e0,14e1,14e2,14e3,14wx,14wy,14wz,14x,14y,14z,14vx,14vy,14vz,t_pred_15,15e0,15e1,15e2,15e3,15wx,15wy,15wz,15x,15y,15z,15vx,15vy,15vz,t_pred_16,16e0,16e1,16e2,16e3,16wx,16wy,16wz,16x,16y,16z,16vx,16vy,16vz,t_pred_17,17e0,17e1,17e2,17e3,17wx,17wy,17wz,17x,17y,17z,17vx,17vy,17vz,t_pred_18,18e0,18e1,18e2,18e3,18wx,18wy,18wz,18x,18y,18z,18vx,18vy,18vz,t_pred_19,19e0,19e1,19e2,19e3,19wx,19wy,19wz,19x,19y,19z,19vx,19vy,19vz,t_pred_20,20e0,20e1,20e2,20e3,20wx,20wy,20wz,20x,20y,20z,20vx,20vy,20vz,t_pred_21,21e0,21e1,21e2,21e3,21wx,21wy,21wz,21x,21y,21z,21vx,21vy,21vz,t_pred_22,22e0,22e1,22e2,22e3,22wx,22wy,22wz,22x,22y,22z,22vx,22vy,22vz,t_pred_23,23e0,23e1,23e2,23e3,23wx,23wy,23wz,23x,23y,23z,23vx,23vy,23vz,t_pred_24,24e0,24e1,24e2,24e3,24wx,24wy,24wz,24x,24y,24z,24vx,24vy,24vz,t_pred_25,25e0,25e1,25e2,25e3,25wx,25wy,25wz,25x,25y,25z,25vx,25vy,25vz,t_pred_26,26e0,26e1,26e2,26e3,26wx,26wy,26wz,26x,26y,26z,26vx,26vy,26vz,t_pred_27,27e0,27e1,27e2,27e3,27wx,27wy,27wz,27x,27y,27z,27vx,27vy,27vz,t_pred_28,28e0,28e1,28e2,28e3,28wx,28wy,28wz,28x,28y,28z,28vx,28vy,28vz,t_pred_29,29e0,29e1,29e2,29e3,29wx,29wy,29wz,29x,29y,29z,29vx,29vy,29vz,t_pred_30,30e0,30e1,30e2,30e3,30wx,30wy,30wz,30x,30y,30z,30vx,30vy,30vz,t_pred_31,31e0,31e1,31e2,31e3,31wx,31wy,31wz,31x,31y,31z,31vx,31vy,31vz,t_pred_32,32e0,32e1,32e2,32e3,32wx,32wy,32wz,32x,32y,32z,32vx,32vy,32vz,t_pred_33,33e0,33e1,33e2,33e3,33wx,33wy,33wz,33x,33y,33z,33vx,33vy,33vz,t_pred_34,34e0,34e1,34e2,34e3,34wx,34wy,34wz,34x,34y,34z,34vx,34vy,34vz,t_pred_35,35e0,35e1,35e2,35e3,35wx,35wy,35wz,35x,35y,35z,35vx,35vy,35vz,t_pred_36,36e0,36e1,36e2,36e3,36wx,36wy,36wz,36x,36y,36z,36vx,36vy,36vz,t_pred_37,37e0,37e1,37e2,37e3,37wx,37wy,37wz,37x,37y,37z,37vx,37vy,37vz,t_pred_38,38e0,38e1,38e2,38e3,38wx,38wy,38wz,38x,38y,38z,38vx,38vy,38vz,t_pred_39,39e0,39e1,39e2,39e3,39wx,39wy,39wz,39x,39y,39z,39vx,39vy,39vz,t_pred_40,40e0,40e1,40e2,40e3,40wx,40wy,40wz,40x,40y,40z,40vx,40vy,40vz,t_pred_41,41e0,41e1,41e2,41e3,41wx,41wy,41wz,41x,41y,41z,41vx,41vy,41vz,t_pred_42,42e0,42e1,42e2,42e3,42wx,42wy,42wz,42x,42y,42z,42vx,42vy,42vz,t_pred_43,43e0,43e1,43e2,43e3,43wx,43wy,43wz,43x,43y,43z,43vx,43vy,43vz,t_pred_44,44e0,44e1,44e2,44e3,44wx,44wy,44wz,44x,44y,44z,44vx,44vy,44vz,t_pred_45,45e0,45e1,45e2,45e3,45wx,45wy,45wz,45x,45y,45z,45vx,45vy,45vz,t_pred_46,46e0,46e1,46e2,46e3,46wx,46wy,46wz,46x,46y,46z,46vx,46vy,46vz,t_pred_47,47e0,47e1,47e2,47e3,47wx,47wy,47wz,47x,47y,47z,47vx,47vy,47vz,t_pred_48,48e0,48e1,48e2,48e3,48wx,48wy,48wz,48x,48y,48z,48vx,48vy,48vz,t_pred_49,49e0,49e1,49e2,49e3,49wx,49wy,49wz,49x,49y,49z,49vx,49vy,49vz,t_pred_50,50e0,50e1,50e2,50e3,50wx,50wy,50wz,50x,50y,50z,50vx,50vy,50vz,cost
0,0.997057,-0.0206458,0.00186335,-0.0738094,-0.00404876,-0.00406112,-0.000263776,-0.00277903,0.00016514,-0.225085,-0.000694104,-0.000482688,-0.0195893,0.504164,-0.0058699,-1.21949,-0.000461927,0.5,0,-1.2,0.02,0,0,0,0,0,0,0,-0.00279638,0.000153073,-0.225574,0.00624813,-0.00049566,-0.117071,0.04,0,0,0,0,0,0,0,-0.00264018,0.000140682,-0.228501,0.0122436,-0.000506961,-0.205975,0.06,0,0,0,0,0,0,0,-0.00233409,0.000128008,-0.23365,0.0174225,-0.000516818,-0.286791,0.08,0,0,0,0,0,0,0,-0.00189852,0.000115087,-0.24082,0.0218974,-0.000525429,-0.359992,0.1,0,0,0,0,0,0,0,-0.00135109,0.000101951,-0.24982,0.0257649,-0.000532965,-0.42603,0.12,0,0,0,0,0,0,0,-0.000706969,8.86273e-05,-0.260471,0.0291086,-0.000539571,-0.485338,0.14,0,0,0,0,0,0,0,2.07468e-05,7.5138e-05,-0.272604,0.0320006,-0.000545374,-0.538329,0.16,0,0,0,0,0,0,0,0.000820762,6.15037e-05,-0.286062,0.0345029,-0.000550484,-0.5854,0.18,0,0,0,0,0,0,0,0.00168334,4.77416e-05,-0.300697,0.0366692,-0.000554994,-0.626928,0.2,0,0,0,0,0,0,0,0.00260007,3.38667e-05,-0.316371,0.0385455,-0.000558985,-0.663275,0.22,0,0,0,0,0,0,0,0.0035637,1.98921e-05,-0.332953,0.0401716,-0.000562528,-0.694786,0.24,0,0,0,0,0,0,0,0.00456799,5.82888e-06,-0.350322,0.041582,-0.000565683,-0.721786,0.26,0,0,0,0,0,0,0,0.00560754,-8.31319e-06,-0.368367,0.0428061,-0.000568501,-0.74459,0.28,0,0,0,0,0,0,0,0.0066777,-2.25257e-05,-0.386982,0.0438696,-0.000571027,-0.763492,0.3,0,0,0,0,0,0,0,0.00777444,-3.68014e-05,-0.406069,0.0447944,-0.0005733,-0.778777,0.32,0,0,0,0,0,0,0,0.0088943,-5.11339e-05,-0.425538,0.0455995,-0.000575354,-0.79071,0.34,0,0,0,0,0,0,0,0.0100343,-6.55177e-05,-0.445306,0.0463012,-0.000577217,-0.799546,0.36,0,0,0,0,0,0,0,0.0111918,-7.99482e-05,-0.465295,0.0469137,-0.000578915,-0.805526,0.38,0,0,0,0,0,0,0,0.0123647,-9.4421e-05,-0.485433,0.0474492,-0.000580467,-0.808878,0.4,0,0,0,0,0,0,0,0.0135509,-0.000108933,-0.505655,0.047918,-0.000581893,-0.809816,0.42,0,0,0,0,0,0,0,0.0147488,-0.00012348,-0.5259,0.0483294,-0.000583209,-0.808545,0.44,0,0,0,0,0,0,0,0.0159571,-0.00013806,-0.546114,0.048691,-0.000584429,-0.805256,0.46,0,0,0,0,0,0,0,0.0171743,-0.000152671,-0.566245,0.0490096,-0.000585564,-0.800131,0.48,0,0,0,0,0,0,0,0.0183996,-0.00016731,-0.586248,0.049291,-0.000586624,-0.793341,0.5,0,0,0,0,0,0,0,0.0196319,-0.000181976,-0.606082,0.0495402,-0.000587618,-0.785046,0.52,0,0,0,0,0,0,0,0.0208704,-0.000196666,-0.625708,0.0497615,-0.000588555,-0.775397,0.54,0,0,0,0,0,0,0,0.0221144,-0.00021138,-0.645093,0.0499586,-0.00058944,-0.764535,0.56,0,0,0,0,0,0,0,0.0233634,-0.000226116,-0.664206,0.0501348,-0.000590279,-0.752595,0.58,0,0,0,0,0,0,0,0.0246167,-0.000240873,-0.683021,0.0502927,-0.000591077,-0.739699,0.6,0,0,0,0,0,0,0,0.025874,-0.00025565,-0.701514,0.0504349,-0.000591838,-0.725965,0.62,0,0,0,0,0,0,0,0.0271349,-0.000270446,-0.719663,0.0505633,-0.000592566,-0.711501,0.64,0,0,0,0,0,0,0,0.028399,-0.00028526,-0.73745,0.0506797,-0.000593265,-0.696408,0.66,0,0,0,0,0,0,0,0.029666,-0.000300092,-0.754861,0.0507857,-0.000593935,-0.680781,0.68,0,0,0,0,0,0,0,0.0309356,-0.00031494,-0.77188,0.0508825,-0.000594582,-0.664708,0.7,0,0,0,0,0,0,0,0.0322077,-0.000329805,-0.788498,0.0509714,-0.000595205,-0.648271,0.72,0,0,0,0,0,0,0,0.033482,-0.000344685,-0.804704,0.0510532,-0.000595807,-0.631543,0.74,0,0,0,0,0,0,0,0.0347583,-0.00035958,-0.820493,0.0511289,-0.000596389,-0.614597,0.76,0,0,0,0,0,0,0,0.0360365,-0.00037449,-0.835858,0.0511991,-0.000596953,-0.597495,0.78,0,0,0,0,0,0,0,0.0373165,-0.000389413,-0.850795,0.0512646,-0.0005975,-0.580297,0.8,0,0,0,0,0,0,0,0.0385981,-0.000404351,-0.865303,0.0513257,-0.000598031,-0.563058,0.82,0,0,0,0,0,0,0,0.0398813,-0.000419302,-0.879379,0.0513831,-0.000598546,-0.545828,0.84,0,0,0,0,0,0,0,0.0411658,-0.000434265,-0.893025,0.0514372,-0.000599047,-0.528652,0.86,0,0,0,0,0,0,0,0.0424518,-0.000449242,-0.906241,0.0514881,-0.000599534,-0.511572,0.88,0,0,0,0,0,0,0,0.043739,-0.00046423,-0.919031,0.0515364,-0.000600008,-0.494625,0.9,0,0,0,0,0,0,0,0.0450274,-0.00047923,-0.931396,0.0515822,-0.000600469,-0.477847,0.92,0,0,0,0,0,0,0,0.0463169,-0.000494242,-0.943342,0.0516257,-0.000600917,-0.461267,0.94,0,0,0,0,0,0,0,0.0476076,-0.000509265,-0.954874,0.0516672,-0.000601353,-0.444913,0.96,0,0,0,0,0,0,0,0.0488993,-0.000524299,-0.965997,0.0517068,-0.000601777,-0.42881,0.98,0,0,0,0,0,0,0,0.0501919,-0.000539343,-0.976717,0.0517447,-0.00060219,-0.41298,1,0,0,0,0,0,0,0,0.0514856,-0.000554398,-0.987042,0.051781,-0.000602592,-0.397441,116.401
0.02,0.997058,-0.0206188,0.00184373,-0.0738064,-0.00602539,-0.00812829,0.00586052,-0.00263349,0.000238549,-0.22725,0.000348771,0.000414956,-0.0168934,0.500514,-0.00193257,-1.21748,0.00163284,0.5,0,-1.2,0.04,0,0,0,0,0,0,0,-0.00262477,0.000248923,-0.227672,0.00694184,0.000274967,-0.116615,0.06,0,0,0,0,0,0,0,-0.00245122,0.000255797,-0.230588,0.0126368,0.000154438,-0.20754,0.08,0,0,0,0,0,0,0,-0.00213531,0.000259658,-0.235776,0.0175572,5.06885e-05,-0.290171,0.1,0,0,0,0,0,0,0,-0.00169638,0.000260926,-0.24303,0.0218096,-3.85922e-05,-0.364995,0.12,0,0,0,0,0,0,0,-0.00115113,0.000259961,-0.252155,0.0254859,-0.000115397,-0.432476,0.14,0,0,0,0,0,0,0,-0.000513986,0.000257076,-0.262967,0.0286654,-0.000181444,-0.493057,0.16,0,0,0,0,0,0,0,0.000202648,0.00025254,-0.275294,0.0314163,-0.000238214,-0.547166,0.18,0,0,0,0,0,0,0,0.000988055,0.000246584,-0.288973,0.0337975,-0.000286985,-0.595208,0.2,0,0,0,0,0,0,0,0.00183299,0.00023941,-0.303853,0.0358599,-0.000328859,-0.637571,0.22,0,0,0,0,0,0,0,0.00272949,0.000231188,-0.319792,0.0376472,-0.000364785,-0.674627,0.24,0,0,0,0,0,0,0,0.00367067,0.000222069,-0.336658,0.0391972,-0.000395583,-0.706728,0.26,0,0,0,0,0,0,0,0.0046506,0.000212179,-0.354326,0.0405424,-0.000421958,-0.734212,0.28,0,0,0,0,0,0,0,0.00566416,0.00020163,-0.372681,0.041711,-0.000444519,-0.757398,0.3,0,0,0,0,0,0,0,0.00670693,0.000190517,-0.391616,0.0427271,-0.000463791,-0.776591,0.32,0,0,0,0,0,0,0,0.00777511,0.000178922,-0.411031,0.0436116,-0.000480227,-0.79208,0.34,0,0,0,0,0,0,0,0.0088654,0.000166917,-0.430833,0.0443825,-0.000494217,-0.804141,0.36,0,0,0,0,0,0,0,0.00997496,0.000154561,-0.450937,0.0450553,-0.000506098,-0.813033,0.38,0,0,0,0,0,0,0,0.0111013,0.000141909,-0.471262,0.0456435,-0.000516161,-0.819004,0.4,0,0,0,0,0,0,0,0.0122424,0.000129005,-0.491737,0.0461585,-0.000524654,-0.822287,0.42,0,0,0,0,0,0,0,0.0133964,0.000115888,-0.512295,0.0466103,-0.000531794,-0.823103,0.44,0,0,0,0,0,0,0,0.0145616,0.000102594,-0.532872,0.0470075,-0.000537768,-0.821661,0.46,0,0,0,0,0,0,0,0.0157368,8.91494e-05,-0.553414,0.0473575,-0.000542735,-0.818159,0.48,0,0,0,0,0,0,0,0.0169208,7.5581e-05,-0.573868,0.0476666,-0.000546833,-0.812781,0.5,0,0,0,0,0,0,0,0.0181124,6.19102e-05,-0.594187,0.0479404,-0.000550183,-0.805702,0.52,0,0,0,0,0,0,0,0.0193109,4.81556e-05,-0.61433,0.0481836,-0.000552887,-0.797089,0.54,0,0,0,0,0,0,0,0.0205155,3.43335e-05,-0.634257,0.0484003,-0.000555033,-0.787094,0.56,0,0,0,0,0,0,0,0.0217255,2.04576e-05,-0.653934,0.0485941,-0.000556699,-0.775864,0.58,0,0,0,0,0,0,0,0.0229404,6.54016e-06,-0.673331,0.0487679,-0.000557949,-0.763534,0.6,0,0,0,0,0,0,0,0.0241596,-7.40858e-06,-0.692419,0.0489244,-0.000558842,-0.750232,0.62,0,0,0,0,0,0,0,0.0253827,-2.13796e-05,-0.711175,0.0490658,-0.000559426,-0.736077,0.64,0,0,0,0,0,0,0,0.0266093,-3.53653e-05,-0.729577,0.0491942,-0.000559742,-0.721181,0.66,0,0,0,0,0,0,0,0.0278392,-4.93588e-05,-0.747607,0.0493112,-0.000559829,-0.705646,0.68,0,0,0,0,0,0,0,0.029072,-6.33545e-05,-0.765248,0.0494182,-0.000559716,-0.689571,0.7,0,0,0,0,0,0,0,0.0303074,-7.73475e-05,-0.782487,0.0495165,-0.000559432,-0.673045,0.72,0,0,0,0,0,0,0,0.0315453,-9.13333e-05,-0.799313,0.0496071,-0.000559,-0.65615,0.74,0,0,0,0,0,0,0,0.0327855,-0.000105308,-0.815717,0.0496911,-0.00055844,-0.638965,0.76,0,0,0,0,0,0,0,0.0340278,-0.000119269,-0.831691,0.0497692,-0.000557768,-0.62156,0.78,0,0,0,0,0,0,0,0.035272,-0.000133213,-0.84723,0.0498421,-0.000557001,-0.604002,0.8,0,0,0,0,0,0,0,0.0365181,-0.000147139,-0.86233,0.0499104,-0.000556151,-0.586351,0.82,0,0,0,0,0,0,0,0.0377658,-0.000161042,-0.876989,0.0499746,-0.00055523,-0.568663,0.84,0,0,0,0,0,0,0,0.0390152,-0.000174923,-0.891205,0.0500352,-0.000554246,-0.550989,0.86,0,0,0,0,0,0,0,0.0402661,-0.000188779,-0.90498,0.0500925,-0.000553209,-0.533376,0.88,0,0,0,0,0,0,0,0.0415184,-0.000202609,-0.918315,0.0501469,-0.000552125,-0.515865,0.9,0,0,0,0,0,0,0,0.0427721,-0.000216413,-0.931211,0.0501987,-0.000551,-0.498496,0.92,0,0,0,0,0,0,0,0.044027,-0.000230188,-0.943674,0.0502481,-0.000549841,-0.481304,0.94,0,0,0,0,0,0,0,0.0452832,-0.000243934,-0.955706,0.0502953,-0.000548651,-0.464319,0.96,0,0,0,0,0,0,0,0.0465406,-0.00025765,-0.967314,0.0503406,-0.000547435,-0.44757,0.98,0,0,0,0,0,0,0,0.0477991,-0.000271336,-0.978503,0.050384,-0.000546195,-0.431082,1,0,0,0,0,0,0,0,0.0490587,-0.000284991,-0.98928,0.0504257,-0.000544936,-0.414877,1.02,0,0,0,0,0,0,0,0.0503194,-0.000298614,-0.999652,0.0504658,-0.000543659,-0.398974,117.411
0.04,0.997057,-0.0206119,0.0018723,-0.0738161,0.00652883,-2.62886e-06,0.00272563,-0.00245648,0.000297682,-0.229225,-0.000644995,-0.000446898,-0.020399,0.509534,0.00756704,-1.21946,0.000424352,0.5,0,-1.2,0.06,0,0,0,0,0,0,0,-0.00247261,0.00028651,-0.229735,0.00624428,-0.000242424,-0.122161,0.08,0,0,0,0,0,0,0,-0.0023165,0.000280449,-0.232789,0.0121946,-6.616e-05,-0.214908,0.1,0,0,0,0,0,0,0,-0.00201163,0.000278795,-0.238162,0.0173353,8.57777e-05,-0.299159,0.12,0,0,0,0,0,0,0,-0.00157825,0.00028094,-0.245641,0.0217776,0.000216739,-0.375413,0.14,0,0,0,0,0,0,0,-0.00103381,0.000286358,-0.255026,0.0256177,0.00032961,-0.444146,0.16,0,0,0,0,0,0,0,-0.000393367,0.000294598,-0.26613,0.0289384,0.000426883,-0.505815,0.18,0,0,0,0,0,0,0,0.000330092,0.00030527,-0.278775,0.031811,0.000510704,-0.560857,0.2,0,0,0,0,0,0,0,0.00112537,0.000318038,-0.292797,0.0342972,0.000582923,-0.60969,0.22,0,0,0,0,0,0,0,0.0019828,0.000332611,-0.308039,0.0364501,0.000645139,-0.652713,0.24,0,0,0,0,0,0,0,0.00289405,0.00034874,-0.324357,0.0383155,0.000698726,-0.690305,0.26,0,0,0,0,0,0,0,0.00385194,0.000366208,-0.341614,0.0399327,0.000744872,-0.722829,0.28,0,0,0,0,0,0,0,0.00485026,0.000384829,-0.359685,0.041336,0.0007846,-0.750631,0.3,0,0,0,0,0,0,0,0.00588366,0.000404444,-0.378451,0.0425545,0.000818793,-0.77404,0.32,0,0,0,0,0,0,0,0.00694752,0.000424914,-0.397802,0.0436138,0.00084821,-0.793368,0.34,0,0,0,0,0,0,0,0.00803786,0.00044612,-0.417636,0.0445354,0.000873509,-0.808911,0.36,0,0,0,0,0,0,0,0.00915125,0.000467957,-0.437859,0.0453383,0.000895255,-0.820953,0.38,0,0,0,0,0,0,0,0.0102847,0.000490339,-0.458383,0.0460388,0.000913936,-0.829759,0.4,0,0,0,0,0,0,0,0.0114357,0.000513187,-0.479127,0.0466507,0.000929973,-0.835582,0.42,0,0,0,0,0,0,0,0.0126019,0.000536436,-0.500016,0.0471862,0.000943727,-0.838663,0.44,0,0,0,0,0,0,0,0.0137816,0.00056003,-0.520983,0.0476556,0.000955512,-0.839228,0.46,0,0,0,0,0,0,0,0.014973,0.000583917,-0.541964,0.048068,0.000965597,-0.837491,0.48,0,0,0,0,0,0,0,0.0161747,0.000608057,-0.562901,0.048431,0.000974216,-0.833654,0.5,0,0,0,0,0,0,0,0.0173855,0.000632413,-0.583742,0.0487514,0.000981567,-0.827906,0.52,0,0,0,0,0,0,0,0.0186042,0.000656952,-0.60444,0.0490348,0.000987825,-0.820428,0.54,0,0,0,0,0,0,0,0.0198301,0.000681648,-0.624951,0.0492863,0.000993139,-0.811388,0.56,0,0,0,0,0,0,0,0.0210623,0.000706476,-0.645235,0.0495101,0.000997636,-0.800944,0.58,0,0,0,0,0,0,0,0.0223,0.000731417,-0.665259,0.0497099,0.00100143,-0.789244,0.6,0,0,0,0,0,0,0,0.0235428,0.000756453,-0.68499,0.0498889,0.00100461,-0.776429,0.62,0,0,0,0,0,0,0,0.02479,0.000781568,-0.704401,0.0500499,0.00100726,-0.762629,0.64,0,0,0,0,0,0,0,0.0260412,0.000806749,-0.723466,0.0501951,0.00100946,-0.747965,0.66,0,0,0,0,0,0,0,0.0272961,0.000831986,-0.742166,0.0503267,0.00101127,-0.732551,0.68,0,0,0,0,0,0,0,0.0285543,0.000857268,-0.760479,0.0504464,0.00101273,-0.716494,0.7,0,0,0,0,0,0,0,0.0298155,0.000882586,-0.778392,0.0505557,0.00101389,-0.699892,0.72,0,0,0,0,0,0,0,0.0310793,0.000907933,-0.795889,0.0506559,0.0010148,-0.682837,0.74,0,0,0,0,0,0,0,0.0323457,0.000933303,-0.81296,0.0507482,0.00101549,-0.665415,0.76,0,0,0,0,0,0,0,0.0336144,0.000958691,-0.829595,0.0508335,0.00101598,-0.647703,0.78,0,0,0,0,0,0,0,0.0348853,0.00098409,-0.845788,0.0509127,0.0010163,-0.629776,0.8,0,0,0,0,0,0,0,0.0361581,0.0010095,-0.861532,0.0509864,0.00101648,-0.611699,0.82,0,0,0,0,0,0,0,0.0374328,0.00103491,-0.876825,0.0510554,0.00101652,-0.593536,0.84,0,0,0,0,0,0,0,0.0387091,0.00106032,-0.891663,0.0511202,0.00101646,-0.575343,0.86,0,0,0,0,0,0,0,0.0399872,0.00108573,-0.906047,0.0511811,0.0010163,-0.557171,0.88,0,0,0,0,0,0,0,0.0412667,0.00111114,-0.919976,0.0512387,0.00101605,-0.539069,0.9,0,0,0,0,0,0,0,0.0425476,0.00113654,-0.933453,0.0512933,0.00101572,-0.521079,0.92,0,0,0,0,0,0,0,0.04383,0.00116194,-0.94648,0.0513451,0.00101533,-0.503242,0.94,0,0,0,0,0,0,0,0.0451136,0.00118732,-0.959061,0.0513945,0.00101488,-0.485591,0.96,0,0,0,0,0,0,0,0.0463985,0.00121269,-0.9712,0.0514416,0.00101438,-0.46816,0.98,0,0,0,0,0,0,0,0.0476845,0.00123805,-0.982904,0.0514867,0.00101383,-0.450976,1,0,0,0,0,0,0,0,0.0489717,0.0012634,-0.994179,0.0515299,0.00101324,-0.434065,1.02,0,0,0,0,0,0,0,0.0502599,0.00128873,-1.00503,0.0515714,0.00101261,-0.41745,1.04,0,0,0,0,0,0,0,0.0515492,0.00131404,-1.01547,0.0516112,0.00101195,-0.401151,118.752
