t,cur_e0,cur_e1,cur_e2,cur_e3,cur_wx,cur_wy,cur_wz,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,input_1,input_2,input_3,input_4,calc_vel_sp_x,calc_vel_sp_y,calc_vel_sp_z,calc_acc_sp_x,calc_acc_sp_y,calc_acc_sp_z,calc_thrust_sp_x,calc_thrust_sp_y,calc_thrust_sp_z,calc_att_sp_w,calc_att_sp_x,calc_att_sp_y,calc_att_sp_z,calc_rate_sp_x,calc_rate_sp_y,calc_rate_sp_z,topic_pos_sp_x,topic_pos_sp_y,topic_pos_sp_z,topic_vel_sp_x,topic_vel_sp_y,topic_vel_sp_z,topic_acc_sp_x,topic_acc_sp_y,topic_acc_sp_z,topic_yaw_sp,topic_yawspeed_sp,topic_att_sp_w,topic_att_sp_x,topic_att_sp_y,topic_att_sp_z,topic_thrust_sp_x,topic_thrust_sp_y,topic_thrust_sp_z,topic_rate_sp_x,topic_rate_sp_y,topic_rate_sp_z,topic_rate_thrust_x,topic_rate_thrust_y,topic_rate_thrust_z,target_x,target_y,target_z,t_pred_1,1e0,1e1,1e2,1e3,1wx,1wy,1wz,1x,1y,1z,1vx,1vy,1vz,t_pred_2,2e0,2e1,2e2,2e3,2wx,2wy,2wz,2x,2y,2z,2vx,2vy,2vz,t_pred_3,3e0,3e1,3e2,3e3,3wx,3wy,3wz,3x,3y,3z,3vx,3vy,3vz,t_pred_4,4e0,4e1,4e2,4e3,4wx,4wy,4wz,4x,4y,4z,4vx,4vy,4vz,t_pred_5,5e0,5e1,5e2,5e3,5wx,5wy,5wz,5x,5y,5z,5vx,5vy,5vz,t_pred_6,6e0,6e1,6e2,6e3,6wx,6wy,6wz,6x,6y,6z,6vx,6vy,6vz,t_pred_7,7e0,7e1,7e2,7e3,7wx,7wy,7wz,7x,7y,7z,7vx,7vy,7vz,t_pred_8,8e0,8e1,8e2,8e3,8wx,8wy,8wz,8x,8y,8z,8vx,8vy,8vz,t_pred_9,9e0,9e1,9e2,9e3,9wx,9wy,9wz,9x,9y,9z,9vx,9vy,9vz,t_pred_10,10e0,10e1,10e2,10e3,10wx,10wy,10wz,10x,10y,10z,10vx,10vy,10vz,t_pred_11,11e0,11e1,11e2,11e3,11wx,11wy,11wz,11x,11y,11z,11vx,11vy,11vz,t_pred_12,12e0,12e1,12e2,12e3,12wx,12wy,12wz,12x,12y,12z,12vx,12vy,12vz,t_pred_13,13e0,13e1,13e2,13e3,13wx,13wy,13wz,13x,13y,13z,13vx,13vy,13vz,t_pred_14,14e0,14e1,14e2,14e3,14wx,14wy,14wz,14x,14y,14z,14vx,14vy,14vz,t_pred_15,15e0,15e1,15e2,15e3,15wx,15wy,15wz,15x,15y,15z,15vx,15vy,15vz,t_pred_16,16e0,16e1,16e2,16e3,16wx,16wy,16wz,16x,16y,16z,16vx,16vy,16vz,t_pred_17,17e0,17e1,17e2,17e3,17wx,17wy,17wz,17x,17y,17z,17vx,17vy,17vz,t_pred_18,18e0,18e1,18e2,18e3,18wx,18wy,18wz,18x,18y,18z,18vx,18vy,18vz,t_pred_19,19e0,19e1,19e2,19e3,19wx,19wy,19wz,19x,19y,19z,19vx,19vy,19vz,t_pred_20,20e0,20e1,20e2,20e3,20wx,20wy,20wz,20x,20y,20z,20vx,20vy,20vz,t_pred_21,21e0,21e1,21e2,21e3,21wx,21wy,21wz,21x,21y,21z,21vx,21vy,21vz,t_pred_22,22e0,22e1,22e2,22e3,22wx,22wy,22wz,22x,22y,22z,22vx,22vy,22vz,t_pred_23,23e0,23e1,23e2,23e3,23wx,23wy,23wz,23x,23y,23z,23vx,23vy,23vz,t_pred_24,24e0,24e1,24e2,24e3,24wx,24wy,24wz,24x,24y,24z,24vx,24vy,24vz,t_pred_25,25e0,25e1,25e2,25e3,25wx,25wy,25wz,25x,25y,25z,25vx,25vy,25vz,t_pred_26,26e0,26e1,26e2,26e3,26wx,26wy,26wz,26x,26y,26z,26vx,26vy,26vz,t_pred_27,27e0,27e1,27e2,27e3,27wx,27wy,27wz,27x,27y,27z,27vx,27vy,27vz,t_pred_28,28e0,28e1,28e2,28e3,28wx,28wy,28wz,28x,28y,28z,28vx,28vy,28vz,t_pred_29,29e0,29e1,29e2,29e3,29wx,29wy,29wz,29x,29y,29z,29vx,29vy,29vz,t_pred_30,30e0,30e1,30e2,30e3,30wx,30wy,30wz,30x,30y,30z,30vx,30vy,30vz,t_pred_31,31e0,31e1,31e2,31e3,31wx,31wy,31wz,31x,31y,31z,31vx,31vy,31vz,t_pred_32,32e0,32e1,32e2,32e3,32wx,32wy,32wz,32x,32y,32z,32vx,32vy,32vz,t_pred_33,33e0,33e1,33e2,33e3,33wx,33wy,33wz,33x,33y,33z,33vx,33vy,33vz,t_pred_34,34e0,34e1,34e2,34e3,34wx,34wy,34wz,34x,34y,34z,34vx,34vy,34vz,t_pred_35,35e0,35e1,35e2,35e3,35wx,35wy,35wz,35x,35y,35z,35vx,35vy,35vz,t_pred_36,36e0,36e1,36e2,36e3,36wx,36wy,36wz,36x,36y,36z,36vx,36vy,36vz,t_pred_37,37e0,37e1,37e2,37e3,37wx,37wy,37wz,37x,37y,37z,37vx,37vy,37vz,t_pred_38,38e0,38e1,38e2,38e3,38wx,38wy,38wz,38x,38y,38z,38vx,38vy,38vz,t_pred_39,39e0,39e1,39e2,39e3,39wx,39wy,39wz,39x,39y,39z,39vx,39vy,39vz,t_pred_40,40e0,40e1,40e2,40e3,40wx,40wy,40wz,40x,40y,40z,40vx,40vy,40vz,t_pred_41,41e0,41e1,41e2,41e3,41wx,41wy,41wz,41x,41y,41z,41vx,41vy,41vz,t_pred_42,42e0,42e1,42e2,42e3,42wx,42wy,42wz,42x,42y,42z,42vx,42vy,42vz,t_pred_43,43e0,43e1,43e2,43e3,43wx,43wy,43wz,43x,43y,43z,43vx,43vy,43vz,t_pred_44,44e0,44e1,44e2,44e3,44wx,44wy,44wz,44x,44y,44z,44vx,44vy,44vz,t_pred_45,45e0,45e1,45e2,45e3,45wx,45wy,45wz,45x,45y,45z,45vx,45vy,45vz,t_pred_46,46e0,46e1,46e2,46e3,46wx,46wy,46wz,46x,46y,46z,46vx,46vy,46vz,t_pred_47,47e0,47e1,47e2,47e3,47wx,47wy,47wz,47x,47y,47z,47vx,47vy,47vz,t_pred_48,48e0,48e1,48e2,48e3,48wx,48wy,48wz,48x,48y,48z,48vx,48vy,48vz,t_pred_49,49e0,49e1,49e2,49e3,49wx,49wy,49wz,49x,49y,49z,49vx,49vy,49vz,t_pred_50,50e0,50e1,50e2,50e3,50wx,50wy,50wz,50x,50y,50z,50vx,50vy,50vz,cost
0,0.99997,0.00236556,-0.0073613,-0.000860429,-0.000940656,-0.000611888,0.00539002,0.00696946,-0.00874442,0.0531515,-0.0014412,-0.000286225,-0.00218558,-0.0321611,-0.00152506,-0.837282,-0.00982976,-0.0117392,0.00216581,-0.890434,-0.0185363,0.00552324,-3.55299,-0.000812777,0.000242182,-0.585791,0.999996,0.000204775,0.000694318,-0.00279251,-0.0174555,0.0643931,-0.0108368,nan,nan,nan,nan,nan,nan,0,0,100,-0.00177349,0,1,-0,0,-0.000886744,0,0,-0.001,-0.019054,0.0588947,-6.83289e-05,0,0,-0.001,0,0,-0.8,0.02,0,0,0,0,0,0,0,0.00693343,-0.00875158,0.0530969,-0.00176493,-0.000148144,-0.0910104,0.04,0,0,0,0,0,0,0,0.0068893,-0.00875528,0.0508216,-0.00128682,0.000151915,-0.170131,0.06,0,0,0,0,0,0,0,0.00685713,-0.00875148,0.0465684,-0.0011282,0.00034473,-0.24148,0.08,0,0,0,0,0,0,0,0.00682893,-0.00874286,0.0405314,-0.00116404,0.000444033,-0.305829,0.1,0,0,0,0,0,0,0,0.00679983,-0.00873176,0.0328856,-0.000717548,0.000681654,-0.361651,0.12,0,0,0,0,0,0,0,0.00678189,-0.00871472,0.0238443,-0.000938965,0.000572841,-0.410753,0.14,0,0,0,0,0,0,0,0.00675841,-0.0087004,0.0135755,-0.000507961,0.000471689,-0.45515,0.16,0,0,0,0,0,0,0,0.00674571,-0.00868861,0.00219677,-0.000680321,0.000625555,-0.493367,0.18,0,0,0,0,0,0,0,0.00672871,-0.00867297,-0.0101374,-0.000889818,0.000795192,-0.52692,0.2,0,0,0,0,0,0,0,0.00670646,-0.00865309,-0.0233104,-0.00116949,0.000952023,-0.552334,0.22,0,0,0,0,0,0,0,0.00667722,-0.00862929,-0.0371188,-0.00119791,0.00100243,-0.578033,0.24,0,0,0,0,0,0,0,0.00664728,-0.00860423,-0.0515696,-0.00117926,0.00100224,-0.59634,0.26,0,0,0,0,0,0,0,0.00661779,-0.00857917,-0.0664781,-0.00093362,0.00116006,-0.615074,0.28,0,0,0,0,0,0,0,0.00659445,-0.00855017,-0.0818549,-0.000941876,0.000934306,-0.626867,0.3,0,0,0,0,0,0,0,0.00657091,-0.00852681,-0.0975266,-0.000953383,0.000991868,-0.637714,0.32,0,0,0,0,0,0,0,0.00654707,-0.00850202,-0.113469,-0.000988592,0.000788338,-0.648589,0.34,0,0,0,0,0,0,0,0.00652236,-0.00848231,-0.129684,-0.000882833,0.000803612,-0.655393,0.36,0,0,0,0,0,0,0,0.00650029,-0.00846222,-0.146069,-0.000884984,0.00100548,-0.660758,0.38,0,0,0,0,0,0,0,0.00647816,-0.00843708,-0.162588,-0.000606805,0.000912101,-0.663487,0.4,0,0,0,0,0,0,0,0.00646299,-0.00841428,-0.179175,-0.000388561,0.00113431,-0.661883,0.42,0,0,0,0,0,0,0,0.00645328,-0.00838592,-0.195722,-0.000269732,0.001094,-0.662167,0.44,0,0,0,0,0,0,0,0.00644653,-0.00835857,-0.212276,-0.000554991,0.00118045,-0.662141,0.46,0,0,0,0,0,0,0,0.00643266,-0.00832906,-0.22883,-0.000386584,0.000937028,-0.655041,0.48,0,0,0,0,0,0,0,0.006423,-0.00830563,-0.245206,-0.000415848,0.000756977,-0.650603,0.5,0,0,0,0,0,0,0,0.0064126,-0.00828671,-0.261471,-0.000723796,0.000867511,-0.643321,0.52,0,0,0,0,0,0,0,0.0063945,-0.00826502,-0.277554,-0.000731505,0.00101539,-0.636219,0.54,0,0,0,0,0,0,0,0.00637622,-0.00823964,-0.293459,-0.000632631,0.000803804,-0.628497,0.56,0,0,0,0,0,0,0,0.0063604,-0.00821954,-0.309172,-0.000645328,0.000908391,-0.618385,0.58,0,0,0,0,0,0,0,0.00634427,-0.00819683,-0.324632,-0.00038721,0.00101581,-0.608979,0.6,0,0,0,0,0,0,0,0.00633459,-0.00817144,-0.339856,-0.000872819,0.000907402,-0.601013,0.62,0,0,0,0,0,0,0,0.00631277,-0.00814875,-0.354881,-0.000896565,0.000948633,-0.589469,0.64,0,0,0,0,0,0,0,0.00629035,-0.00812504,-0.369618,-0.000870105,0.00108884,-0.578348,0.66,0,0,0,0,0,0,0,0.0062686,-0.00809781,-0.384077,-0.000877291,0.0010506,-0.567119,0.68,0,0,0,0,0,0,0,0.00624667,-0.00807155,-0.398255,-0.000601076,0.00111389,-0.554375,0.7,0,0,0,0,0,0,0,0.00623164,-0.0080437,-0.412114,-0.000731706,0.000931244,-0.542572,0.72,0,0,0,0,0,0,0,0.00621335,-0.00802042,-0.425678,-0.000591552,0.000809886,-0.529923,0.74,0,0,0,0,0,0,0,0.00619856,-0.00800017,-0.438926,-0.000573215,0.000942765,-0.516942,0.76,0,0,0,0,0,0,0,0.00618423,-0.0079766,-0.45185,-0.00073569,0.00115588,-0.501779,0.78,0,0,0,0,0,0,0,0.00616584,-0.00794771,-0.464394,-0.000988892,0.00107352,-0.490964,0.8,0,0,0,0,0,0,0,0.00614111,-0.00792087,-0.476669,-0.000882623,0.000983001,-0.477822,0.82,0,0,0,0,0,0,0,0.00611905,-0.00789629,-0.488614,-0.000966881,0.00116831,-0.464886,0.84,0,0,0,0,0,0,0,0.00609488,-0.00786709,-0.500236,-0.000960393,0.00130821,-0.449997,0.86,0,0,0,0,0,0,0,0.00607087,-0.00783438,-0.511486,-0.000784277,0.00114391,-0.437387,0.88,0,0,0,0,0,0,0,0.00605126,-0.00780578,-0.522421,-0.000591153,0.00139228,-0.425347,0.9,0,0,0,0,0,0,0,0.00603648,-0.00777098,-0.533055,-0.000817525,0.00155379,-0.412701,0.92,0,0,0,0,0,0,0,0.00601604,-0.00773213,-0.543372,-0.000744994,0.0015121,-0.400088,0.94,0,0,0,0,0,0,0,0.00599742,-0.00769433,-0.553374,-0.000749355,0.00150606,-0.386852,0.96,0,0,0,0,0,0,0,0.00597868,-0.00765668,-0.563046,-0.000553508,0.00144789,-0.374941,0.98,0,0,0,0,0,0,0,0.00596485,-0.00762048,-0.572419,-0.000384717,0.00155857,-0.366573,1,0,0,0,0,0,0,0,0.00595523,-0.00758152,-0.581583,-0.000334115,0.00152235,-0.354932,76.723
0.02,0.99997,0.00237006,-0.00736173,-0.000856149,0.00207444,-0.0011382,0.000921972,0.00685135,-0.00907692,0.0531342,-0.00189945,-0.000592634,-0.00285719,0.0233154,0.0326837,-0.860003,0.00436949,0.00493923,0.0125282,-0.913138,0.0123096,0.0246334,-3.64112,0.00053975,0.00108012,-0.589655,0.999999,0.000915865,-0.000457729,5.1872e-05,-0.0116276,0.0552393,0.00505323,nan,nan,nan,nan,nan,nan,0,0,100,-0.00179228,0,1,-0,0,-0.000896138,0,0,-0.001,-0.0190114,0.0588774,-0.000116772,0,0,-0.001,0,0,-0.8,0.04,0,0,0,0,0,0,0,0.00680387,-0.00909173,0.0530628,-0.00156129,2.32007e-05,-0.0940126,0.06,0,0,0,0,0,0,0,0.00676484,-0.00909115,0.0507125,-0.00136556,0.000340003,-0.175875,0.08,0,0,0,0,0,0,0,0.0067307,-0.00908265,0.0463156,-0.00148742,0.000320136,-0.251015,0.1,0,0,0,0,0,0,0,0.00669351,-0.00907465,0.0400402,-0.00109486,0.000658001,-0.309825,0.12,0,0,0,0,0,0,0,0.00666614,-0.0090582,0.0322946,-0.00150949,0.000663915,-0.364699,0.14,0,0,0,0,0,0,0,0.0066284,-0.0090416,0.0231771,-0.00102998,0.000576387,-0.41158,0.16,0,0,0,0,0,0,0,0.00660265,-0.00902719,0.0128876,-0.0013703,0.000676692,-0.452205,0.18,0,0,0,0,0,0,0,0.0065684,-0.00901027,0.00158247,-0.00174781,0.00104203,-0.487666,0.2,0,0,0,0,0,0,0,0.0065247,-0.00898422,-0.0106092,-0.00222685,0.0011056,-0.514338,0.22,0,0,0,0,0,0,0,0.00646903,-0.00895658,-0.0234676,-0.00238084,0.00118059,-0.536576,0.24,0,0,0,0,0,0,0,0.00640951,-0.00892707,-0.036882,-0.00225936,0.00119605,-0.554798,0.26,0,0,0,0,0,0,0,0.00635302,-0.00889717,-0.050752,-0.00212054,0.00147667,-0.576953,0.28,0,0,0,0,0,0,0,0.00630001,-0.00886025,-0.0651758,-0.00238892,0.00132712,-0.589857,0.3,0,0,0,0,0,0,0,0.00624029,-0.00882707,-0.0799223,-0.00202222,0.00138928,-0.600863,0.32,0,0,0,0,0,0,0,0.00618973,-0.00879234,-0.0949438,-0.00213148,0.000871935,-0.612401,0.34,0,0,0,0,0,0,0,0.00613645,-0.00877054,-0.110254,-0.00215917,0.0010761,-0.619559,0.36,0,0,0,0,0,0,0,0.00608247,-0.00874364,-0.125743,-0.00205607,0.00146525,-0.62725,0.38,0,0,0,0,0,0,0,0.00603107,-0.00870701,-0.141424,-0.0014761,0.00175928,-0.630561,0.4,0,0,0,0,0,0,0,0.00599416,-0.00866303,-0.157188,-0.00129413,0.0018415,-0.629059,0.42,0,0,0,0,0,0,0,0.00596181,-0.00861699,-0.172915,-0.00109971,0.00164752,-0.62973,0.44,0,0,0,0,0,0,0,0.00593432,-0.0085758,-0.188658,-0.0013754,0.00165378,-0.631574,0.46,0,0,0,0,0,0,0,0.00589993,-0.00853446,-0.204447,-0.000756899,0.00113279,-0.627376,0.48,0,0,0,0,0,0,0,0.00588101,-0.00850614,-0.220132,-0.000754039,0.000919575,-0.624468,0.5,0,0,0,0,0,0,0,0.00586216,-0.00848315,-0.235743,-0.00095292,0.000681833,-0.618232,0.52,0,0,0,0,0,0,0,0.00583834,-0.0084661,-0.251199,-0.00120884,0.000738547,-0.61334,0.54,0,0,0,0,0,0,0,0.00580812,-0.00844764,-0.266533,-0.000799589,0.000617671,-0.608219,0.56,0,0,0,0,0,0,0,0.00578813,-0.0084322,-0.281738,-0.00101343,0.000745445,-0.60153,0.58,0,0,0,0,0,0,0,0.00576279,-0.00841356,-0.296776,-0.00108142,0.00116065,-0.593342,0.6,0,0,0,0,0,0,0,0.00573575,-0.00838455,-0.31161,-0.00147606,0.00132446,-0.587771,0.62,0,0,0,0,0,0,0,0.00569885,-0.00835144,-0.326304,-0.00134542,0.00122485,-0.578624,0.64,0,0,0,0,0,0,0,0.00566522,-0.00832081,-0.34077,-0.00108635,0.00137476,-0.569201,0.66,0,0,0,0,0,0,0,0.00563806,-0.00828645,-0.355,-0.0013501,0.00140166,-0.561151,0.68,0,0,0,0,0,0,0,0.00560431,-0.00825141,-0.369029,-0.00106173,0.00152246,-0.549737,0.7,0,0,0,0,0,0,0,0.00557776,-0.00821334,-0.382772,-0.00162498,0.00156812,-0.539935,0.72,0,0,0,0,0,0,0,0.00553714,-0.00817414,-0.39627,-0.00177486,0.00117622,-0.528106,0.74,0,0,0,0,0,0,0,0.00549277,-0.00814474,-0.409473,-0.00197117,0.000773554,-0.514419,0.76,0,0,0,0,0,0,0,0.00544349,-0.0081254,-0.422333,-0.00203093,0.0011994,-0.500926,0.78,0,0,0,0,0,0,0,0.00539271,-0.00809541,-0.434857,-0.00230436,0.000899205,-0.490042,0.8,0,0,0,0,0,0,0,0.00533511,-0.00807293,-0.447108,-0.00218865,0.000998716,-0.480375,0.82,0,0,0,0,0,0,0,0.00528039,-0.00804796,-0.459117,-0.00211692,0.00116687,-0.470438,0.84,0,0,0,0,0,0,0,0.00522747,-0.00801879,-0.470878,-0.00242796,0.00123938,-0.456667,0.86,0,0,0,0,0,0,0,0.00516677,-0.00798781,-0.482295,-0.00187631,0.00115374,-0.444314,0.88,0,0,0,0,0,0,0,0.00511986,-0.00795896,-0.493403,-0.00198074,0.00132141,-0.433793,0.9,0,0,0,0,0,0,0,0.00507034,-0.00792593,-0.504247,-0.00223745,0.00144827,-0.423851,0.92,0,0,0,0,0,0,0,0.0050144,-0.00788972,-0.514844,-0.00192561,0.00158052,-0.410153,0.94,0,0,0,0,0,0,0,0.00496626,-0.00785021,-0.525097,-0.00175553,0.00148967,-0.396173,0.96,0,0,0,0,0,0,0,0.00492238,-0.00781297,-0.535002,-0.00147586,0.00154402,-0.38456,0.98,0,0,0,0,0,0,0,0.00488548,-0.00777437,-0.544616,-0.00126671,0.00163708,-0.378034,1,0,0,0,0,0,0,0,0.00485381,-0.00773344,-0.554067,-0.0011779,0.00133982,-0.367304,1.02,0,0,0,0,0,0,0,0.00482436,-0.00769994,-0.563249,-0.00107987,0.00155003,-0.356526,74.7545
0.04,0.99997,0.00238989,-0.00735996,-0.000857456,0.00714747,-0.00260216,-0.000282533,0.00679197,-0.00927366,0.0530965,-0.00175213,-0.000927715,-0.00386136,0.0387181,0.0218891,-0.932984,0.0044973,0.00957784,0.00934881,-0.986081,0.0203939,0.0194036,-3.92888,0.000894229,0.000850806,-0.602273,0.999999,0.000706272,-0.000742431,7.6176e-05,-0.0134595,0.0529467,0.00520915,nan,nan,nan,nan,nan,nan,0,0,100,-0.00174733,0,1,-0,0,-0.000873666,0,0,-0.001,-0.018949,0.0588338,-0.000131937,0,0,-0.001,0,0,-0.8,0.06,0,0,0,0,0,0,0,0.00674816,-0.00929685,0.053,-0.00127936,-0.000442624,-0.104336,0.08,0,0,0,0,0,0,0,0.00671618,-0.00930792,0.0503916,-0.00157397,-0.000418111,-0.190719,0.1,0,0,0,0,0,0,0,0.00667683,-0.00931837,0.0456236,-0.000946217,-9.44508e-05,-0.257304,0.12,0,0,0,0,0,0,0,0.00665317,-0.00932073,0.039191,-0.00153794,-3.97544e-05,-0.319515,0.14,0,0,0,0,0,0,0,0.00661473,-0.00932172,0.0312031,-0.000774894,9.95385e-06,-0.371807,0.16,0,0,0,0,0,0,0,0.00659535,-0.00932148,0.0219079,-0.000927523,0.000115841,-0.413731,0.18,0,0,0,0,0,0,0,0.00657216,-0.00931858,0.0115647,-0.00139011,0.000383515,-0.453258,0.2,0,0,0,0,0,0,0,0.00653741,-0.00930899,0.000233215,-0.00193871,0.000207848,-0.483665,0.22,0,0,0,0,0,0,0,0.00648894,-0.0093038,-0.0118584,-0.00197033,0.00034717,-0.506872,0.24,0,0,0,0,0,0,0,0.00643969,-0.00929512,-0.0245302,-0.00196175,0.000463881,-0.526221,0.26,0,0,0,0,0,0,0,0.00639064,-0.00928352,-0.0376858,-0.00189962,0.000900677,-0.548628,0.28,0,0,0,0,0,0,0,0.00634315,-0.009261,-0.0514014,-0.00223449,0.00100077,-0.563165,0.3,0,0,0,0,0,0,0,0.00628729,-0.00923598,-0.0654806,-0.00197998,0.0011713,-0.576478,0.32,0,0,0,0,0,0,0,0.00623779,-0.0092067,-0.0798925,-0.00219367,0.000822569,-0.58975,0.34,0,0,0,0,0,0,0,0.00618295,-0.00918614,-0.0946363,-0.00226409,0.000830512,-0.597575,0.36,0,0,0,0,0,0,0,0.00612635,-0.00916537,-0.109576,-0.00240546,0.0011028,-0.607973,0.38,0,0,0,0,0,0,0,0.00606621,-0.0091378,-0.124775,-0.00200354,0.00155097,-0.613368,0.4,0,0,0,0,0,0,0,0.00601612,-0.00909903,-0.140109,-0.00186921,0.00175953,-0.612272,0.42,0,0,0,0,0,0,0,0.00596939,-0.00905504,-0.155416,-0.0016148,0.0012943,-0.612593,0.44,0,0,0,0,0,0,0,0.00592902,-0.00902268,-0.170731,-0.00175804,0.00137133,-0.61586,0.46,0,0,0,0,0,0,0,0.00588507,-0.0089884,-0.186127,-0.00100945,0.00114372,-0.613614,0.48,0,0,0,0,0,0,0,0.00585983,-0.00895981,-0.201468,-0.000684288,0.000618586,-0.612989,0.5,0,0,0,0,0,0,0,0.00584273,-0.00894434,-0.216792,-0.00110969,0.000375397,-0.608721,0.52,0,0,0,0,0,0,0,0.00581498,-0.00893496,-0.23201,-0.00173691,0.000437558,-0.605371,0.54,0,0,0,0,0,0,0,0.00577156,-0.00892402,-0.247145,-0.00109077,0.000445192,-0.601453,0.56,0,0,0,0,0,0,0,0.00574429,-0.00891289,-0.262181,-0.00119864,0.000487259,-0.595651,0.58,0,0,0,0,0,0,0,0.00571433,-0.00890071,-0.277072,-0.00143927,0.00105234,-0.592228,0.6,0,0,0,0,0,0,0,0.00567834,-0.0088744,-0.291878,-0.00203972,0.00129714,-0.586712,0.62,0,0,0,0,0,0,0,0.00562735,-0.00884197,-0.306546,-0.00201742,0.000807118,-0.580414,0.64,0,0,0,0,0,0,0,0.00557692,-0.00882179,-0.321056,-0.00181629,0.000804029,-0.572583,0.66,0,0,0,0,0,0,0,0.00553151,-0.00880169,-0.335371,-0.00200784,0.000800747,-0.564851,0.68,0,0,0,0,0,0,0,0.00548131,-0.00878167,-0.349492,-0.00168144,0.000958301,-0.554021,0.7,0,0,0,0,0,0,0,0.00543928,-0.00875771,-0.363343,-0.00226917,0.00115255,-0.546654,0.72,0,0,0,0,0,0,0,0.00538255,-0.0087289,-0.377009,-0.00213308,0.00106322,-0.534672,0.74,0,0,0,0,0,0,0,0.00532922,-0.00870232,-0.390376,-0.00241826,0.000419712,-0.52215,0.76,0,0,0,0,0,0,0,0.00526876,-0.00869183,-0.403429,-0.00258063,0.000820538,-0.510343,0.78,0,0,0,0,0,0,0,0.00520425,-0.00867131,-0.416188,-0.0028443,0.000627582,-0.499373,0.8,0,0,0,0,0,0,0,0.00513314,-0.00865562,-0.428672,-0.0025902,0.00108213,-0.487747,0.82,0,0,0,0,0,0,0,0.00506839,-0.00862857,-0.440866,-0.00224183,0.00117515,-0.477854,0.84,0,0,0,0,0,0,0,0.00501234,-0.00859919,-0.452812,-0.00256142,0.00116765,-0.466483,0.86,0,0,0,0,0,0,0,0.0049483,-0.00857,-0.464474,-0.00220437,0.0011961,-0.455002,0.88,0,0,0,0,0,0,0,0.0048932,-0.0085401,-0.47585,-0.00232686,0.00113416,-0.443409,0.9,0,0,0,0,0,0,0,0.00483502,-0.00851174,-0.486935,-0.00233448,0.000940287,-0.436002,0.92,0,0,0,0,0,0,0,0.00477666,-0.00848824,-0.497835,-0.00225856,0.00104913,-0.42281,0.94,0,0,0,0,0,0,0,0.0047202,-0.00846201,-0.508405,-0.00198978,0.000900509,-0.410432,0.96,0,0,0,0,0,0,0,0.00467045,-0.0084395,-0.518666,-0.00164041,0.000873252,-0.399439,0.98,0,0,0,0,0,0,0,0.00462944,-0.00841767,-0.528652,-0.00153084,0.00114066,-0.394851,1,0,0,0,0,0,0,0,0.00459117,-0.00838915,-0.538523,-0.00129886,0.00104417,-0.383512,1.02,0,0,0,0,0,0,0,0.0045587,-0.00836304,-0.548111,-0.00112734,0.00160958,-0.371272,1.04,0,0,0,0,0,0,0,0.00453052,-0.00832281,-0.557393,-0.00116884,0.00152045,-0.360512,74.0145
